7	1	0	3	O	O
7	2	4	9	B-MATERIAL	B-cathode_material
7	3	10	18	I-MATERIAL	I-cathode_material
7	4	19	23	B-EXPERIMENT	B-experiment_evoking_word
7	5	24	35	O	O
7	6	36	46	O	O
7	7	47	59	O	O
7	8	60	69	O	O
7	9	70	72	O	O
7	10	73	76	O	O
7	11	77	84	O	O
7	12	85	96	O	O
7	13	96	97	O	O
7	14	98	106	O	O
7	15	107	110	O	O
7	16	111	121	O	O
7	17	122	132	O	O
7	18	132	133	O	O
7	19	134	140	O	O
7	20	141	151	O	O
7	21	152	154	O	O
7	22	155	161	O	O
7	23	162	170	O	O
7	24	171	173	O	O
7	25	174	179	O	O
7	26	180	192	O	O
7	27	193	195	O	O
7	28	196	201	O	O
7	29	202	209	O	O
7	30	210	211	O	O
7	31	211	226	O	O
7	32	227	234	O	O
7	33	234	235	O	O
7	34	236	246	O	O
7	35	247	249	O	O
7	36	250	262	O	O
7	37	263	270	B-VALUE	O
7	38	271	275	I-VALUE	O
7	39	276	279	I-VALUE	O
7	40	280	281	I-VALUE	O
7	41	281	282	I-VALUE	O
7	42	282	283	O	O
8	1	0	3	O	O
8	2	4	11	O	O
8	3	12	14	O	O
8	4	15	23	B-MATERIAL	B-cathode_material
8	5	24	27	I-MATERIAL	I-cathode_material
8	6	28	29	O	O
8	7	29	35	B-MATERIAL	O
8	8	35	36	O	O
8	9	37	41	B-EXPERIMENT	B-experiment_evoking_word
8	10	42	45	O	O
8	11	46	50	O	O
8	12	51	56	O	O
8	13	57	69	O	O
8	14	70	75	O	O
8	15	76	79	O	O
8	16	80	88	O	O
8	17	88	89	O	O
8	18	90	93	O	O
8	19	94	98	O	O
8	20	99	101	O	O
8	21	102	106	O	O
8	22	107	109	O	O
8	23	110	118	O	O
8	24	119	124	O	O
8	25	124	125	O	O
9	1	0	3	O	O
9	2	4	8	O	O
9	3	9	13	O	O
9	4	14	15	O	O
9	5	16	22	B-MATERIAL	B-cathode_material
9	6	23	30	O	O
9	7	31	33	O	O
9	8	34	37	O	O
9	9	38	44	O	O
9	10	45	47	O	O
9	11	48	51	B-VALUE	B-working_temperature
9	12	51	52	I-VALUE	I-working_temperature
9	13	52	55	I-VALUE	I-working_temperature
9	14	56	57	I-VALUE	I-working_temperature
9	15	57	58	I-VALUE	I-working_temperature
9	16	59	61	O	O
9	17	62	70	B-EXPERIMENT	B-experiment_evoking_word
9	18	71	73	O	O
9	19	74	76	O	O
9	20	76	77	O	O
9	21	78	80	O	O
9	22	81	88	O	O
9	23	89	94	O	O
9	24	95	102	O	O
9	25	103	110	O	O
9	26	111	115	O	O
9	27	116	119	O	O
9	28	120	124	O	O
9	29	125	129	O	O
9	30	130	154	B-MATERIAL	O
9	31	155	156	O	O
9	32	156	160	B-MATERIAL	O
9	33	160	161	O	O
9	34	162	165	O	O
9	35	166	168	O	O
9	36	169	172	O	O
9	37	173	181	O	O
9	38	182	194	O	O
9	39	195	199	O	O
9	40	200	206	O	O
9	41	207	211	O	O
