2	1	0	8	O	O
2	2	9	15	O	O
2	3	16	26	O	O
2	4	27	29	O	O
2	5	30	37	O	O
2	6	38	40	O	O
2	7	41	51	O	O
2	8	52	54	O	O
2	9	55	61	O	O
2	10	61	62	O	O
2	11	63	67	O	O
2	12	67	68	O	O
2	13	69	80	O	O
2	14	80	81	O	O
2	15	82	87	O	O
2	16	88	94	O	O
2	17	94	95	O	O
2	18	96	101	O	O
2	19	101	102	O	O
2	20	103	111	O	O
2	21	111	112	O	O
2	22	112	124	O	O
2	23	125	134	O	O
2	24	135	139	O	O
2	25	140	148	O	O
2	26	148	149	O	O
2	27	150	152	O	O
2	28	153	157	O	O
2	29	157	158	O	O
2	30	159	167	O	O
2	31	168	173	O	O
2	32	173	174	O	O
2	33	175	181	O	O
2	34	181	182	O	O
2	35	183	191	O	O
2	36	191	192	O	O
2	37	192	198	O	O
2	38	199	214	O	O
2	39	214	215	O	O
2	40	216	223	O	O
2	41	223	224	O	O
2	42	224	236	O	O
2	43	236	237	O	O
2	44	238	242	O	O
2	45	242	243	O	O
2	46	244	259	O	O
2	47	259	260	O	O
2	48	261	264	O	O
2	49	264	265	O	O
2	50	266	281	O	O
2	51	282	285	O	O
2	52	286	299	B-MATERIAL	B-anode_material
2	53	300	301	I-MATERIAL	I-anode_material
2	54	301	302	I-MATERIAL	I-anode_material
2	55	303	304	I-MATERIAL	I-anode_material
2	56	305	307	I-MATERIAL	I-anode_material
2	57	308	311	I-MATERIAL	I-anode_material
2	58	312	314	I-MATERIAL	I-anode_material
2	59	314	315	I-MATERIAL	I-anode_material
2	60	316	317	I-MATERIAL	I-anode_material
2	61	318	319	I-MATERIAL	I-anode_material
2	62	320	323	I-MATERIAL	I-anode_material
2	63	324	327	I-MATERIAL	I-anode_material
2	64	328	331	I-MATERIAL	I-anode_material
2	65	331	332	I-MATERIAL	I-anode_material
2	66	333	339	O	O
2	67	340	344	O	O
2	68	345	349	O	O
2	69	350	358	O	O
2	70	359	368	B-EXPERIMENT	B-experiment_evoking_word
2	71	369	371	O	O
2	72	372	381	O	O
2	73	382	387	O	O
2	74	388	397	O	O
2	75	398	401	O	O
2	76	402	407	B-DEVICE	B-device
2	77	408	413	I-DEVICE	I-device
2	78	414	418	I-DEVICE	I-device
2	79	419	424	I-DEVICE	I-device
2	80	425	427	O	O
2	81	428	440	O	O
2	82	441	453	O	O
2	83	454	455	O	O
2	84	455	457	B-DEVICE	O
2	85	457	458	I-DEVICE	O
2	86	458	462	I-DEVICE	O
2	87	462	463	O	O
2	88	464	468	O	O
2	89	469	473	B-MATERIAL	B-electrolyte_material
2	90	474	476	O	O
2	91	477	480	O	O
2	92	481	492	O	O
2	93	492	493	O	O
4	1	0	14	B-MATERIAL	B-anode_material
4	2	15	16	I-MATERIAL	I-anode_material
4	3	16	17	I-MATERIAL	I-anode_material
4	4	18	19	I-MATERIAL	I-anode_material
4	5	20	23	I-MATERIAL	I-anode_material
4	6	23	24	I-MATERIAL	I-anode_material
4	7	25	28	I-MATERIAL	I-anode_material
4	8	28	29	I-MATERIAL	I-anode_material
4	9	30	36	O	O
4	10	37	41	O	O
4	11	42	46	O	O
4	12	47	55	O	O
4	13	55	56	O	O
4	14	57	70	O	O
4	15	71	74	O	O
4	16	75	81	B-EXPERIMENT	B-experiment_evoking_word
4	17	82	84	O	O
4	18	85	90	O	O
4	19	91	100	O	O
4	20	101	103	O	O
4	21	104	110	B-DEVICE	B-device
4	22	111	116	I-DEVICE	I-device
4	23	116	117	I-DEVICE	I-device
4	24	117	122	I-DEVICE	I-device
4	25	123	127	I-DEVICE	I-device
4	26	128	133	I-DEVICE	I-device
4	27	133	134	O	O
4	28	135	143	B-EXPERIMENT	B-experiment_evoking_word
4	29	144	150	O	O
4	30	151	157	O	O
4	31	158	162	O	O
4	32	163	166	B-VALUE	B-power_density
4	33	167	169	I-VALUE	I-power_density
4	34	169	170	I-VALUE	I-power_density
4	35	170	174	I-VALUE	I-power_density
4	36	175	177	O	O
4	37	178	181	B-VALUE	B-working_temperature
4	38	182	183	I-VALUE	I-working_temperature
4	39	183	184	I-VALUE	I-working_temperature
4	40	185	190	B-EXPERIMENT	B-experiment_evoking_word
4	41	191	195	O	O
4	42	196	198	B-MATERIAL	B-fuel_used
4	43	199	201	O	O
4	44	202	206	O	O
4	45	206	207	O	O
15	1	0	2	O	O
15	2	3	11	O	O
15	3	12	20	O	O
15	4	21	27	O	O
15	5	28	33	O	O
15	6	34	43	O	O
15	7	44	46	O	O
15	8	47	55	O	O
15	9	56	67	O	O
15	10	67	68	O	O
15	11	69	74	B-MATERIAL	B-anode_material
15	12	75	84	I-MATERIAL	I-anode_material
15	13	85	88	O	O
15	14	89	96	B-EXPERIMENT	B-experiment_evoking_word
15	15	97	103	O	O
15	16	104	114	O	O
15	17	115	118	O	O
15	18	119	124	O	O
15	19	125	137	O	O
15	20	138	140	O	O
15	21	141	148	B-EXPERIMENT	B-experiment_evoking_word
15	22	149	151	O	O
15	23	152	158	O	O
15	24	159	161	O	O
15	25	162	164	B-DEVICE	B-device
15	26	164	165	I-DEVICE	I-device
15	27	165	169	I-DEVICE	I-device
15	28	169	170	O	O
16	1	0	3	O	O
16	2	4	10	B-MATERIAL	B-anode_material
16	3	11	16	O	O
16	4	17	27	O	O
16	5	28	32	O	O
16	6	33	37	O	O
16	7	38	40	O	O
16	8	41	44	O	O
16	9	45	55	O	O
16	10	56	57	O	O
16	11	58	67	O	O
16	12	68	71	B-EXPERIMENT	B-experiment_evoking_word
16	13	72	74	O	O
16	14	75	84	O	O
16	15	85	89	O	O
16	16	90	100	O	O
16	17	101	113	O	O
16	18	114	116	O	O
16	19	117	121	B-VALUE	B-working_temperature
16	20	122	133	I-VALUE	I-working_temperature
16	21	134	135	O	O
16	22	135	138	B-VALUE	B-conductivity
16	23	139	145	I-VALUE	I-conductivity
16	24	146	149	O	O
16	25	149	150	O	O
16	26	150	151	O	O
16	27	152	160	O	O
16	28	160	161	O	O
16	29	162	172	O	O
16	30	173	175	O	O
16	31	176	177	O	O
16	32	178	182	O	O
16	33	183	191	O	O
16	34	192	199	O	O
16	35	200	202	O	O
16	36	203	211	O	O
16	37	212	215	O	O
16	38	216	220	O	O
16	39	220	221	O	O
16	40	221	230	O	O
16	41	231	239	O	O
16	42	239	240	O	O
25	1	0	14	B-MATERIAL	B-anode_material
25	2	15	16	I-MATERIAL	I-anode_material
25	3	16	17	I-MATERIAL	I-anode_material
25	4	18	19	I-MATERIAL	I-anode_material
25	5	20	23	I-MATERIAL	I-anode_material
25	6	24	27	I-MATERIAL	I-anode_material
25	7	28	31	I-MATERIAL	I-anode_material
25	8	31	32	I-MATERIAL	I-anode_material
25	9	33	42	O	O
25	10	43	47	O	O
25	11	48	52	O	O
25	12	53	61	O	O
25	13	62	65	O	O
25	14	66	79	O	O
25	15	80	82	O	O
25	16	83	92	O	O
25	17	93	103	O	O
25	18	103	104	O	O
25	19	105	108	O	O
25	20	109	116	O	O
25	21	116	117	O	O
25	22	118	123	O	O
25	23	124	135	O	O
25	24	136	139	O	O
25	25	140	149	B-EXPERIMENT	B-experiment_evoking_word
25	26	150	152	O	O
25	27	153	159	O	O
25	28	160	162	O	O
25	29	163	164	O	O
25	30	165	169	O	O
25	31	170	174	B-DEVICE	B-device
25	32	174	175	O	O
25	33	176	181	B-EXPERIMENT	B-experiment_evoking_word
25	34	182	198	B-MATERIAL	B-cathode_material
25	35	199	200	O	O
25	36	200	204	B-MATERIAL	O
25	37	204	205	O	O
25	38	206	208	O	O
25	39	209	212	O	O
25	40	213	220	O	O
25	41	221	224	O	O
25	42	225	229	B-MATERIAL	B-electrolyte_material
25	43	230	232	O	O
25	44	233	236	O	O
25	45	237	248	O	O
25	46	248	249	O	O
138	1	0	3	O	O
138	2	4	12	O	O
138	3	12	13	O	O
138	4	14	15	O	O
138	5	16	22	O	O
138	6	23	25	O	O
138	7	26	29	B-VALUE	B-conductivity
138	8	30	33	O	O
138	9	34	37	B-VALUE	B-conductivity
138	10	38	43	I-VALUE	I-conductivity
138	11	44	48	O	O
138	12	49	58	B-EXPERIMENT	B-experiment_evoking_word
138	13	59	62	O	O
138	14	63	79	B-MATERIAL	B-anode_material
138	15	80	83	O	O
138	16	84	87	O	O
138	17	88	104	B-MATERIAL	B-anode_material
138	18	105	108	O	O
138	19	109	111	O	O
138	20	112	115	B-VALUE	B-working_temperature
138	21	116	117	I-VALUE	I-working_temperature
138	22	117	118	I-VALUE	I-working_temperature
138	23	118	119	O	O
138	24	120	127	B-EXPERIMENT	B-experiment_evoking_word
138	25	128	130	O	O
138	26	131	140	O	O
138	27	141	152	O	O
138	28	153	155	O	O
138	29	156	159	O	O
138	30	160	168	O	O
138	31	169	178	O	O
138	32	179	187	O	O
138	33	188	190	O	O
138	34	191	196	O	O
138	35	197	200	O	O
138	36	200	201	O	O
142	1	0	4	O	O
142	2	4	5	O	O
142	3	5	9	O	O
142	4	10	15	O	O
142	5	16	18	O	O
142	6	19	24	O	O
142	7	25	27	O	O
142	8	28	33	B-EXPERIMENT	B-experiment_evoking_word
142	9	34	37	O	O
142	10	38	46	O	O
142	11	47	49	O	O
142	12	50	64	B-MATERIAL	B-anode_material
142	13	65	66	I-MATERIAL	I-anode_material
142	14	66	67	I-MATERIAL	I-anode_material
142	15	68	69	I-MATERIAL	I-anode_material
142	16	70	73	I-MATERIAL	I-anode_material
142	17	74	77	I-MATERIAL	I-anode_material
142	18	78	81	I-MATERIAL	I-anode_material
142	19	81	82	I-MATERIAL	I-anode_material
142	20	83	85	O	O
142	21	86	92	O	O
142	22	93	95	O	O
142	23	96	101	B-DEVICE	B-device
142	24	102	107	I-DEVICE	I-device
142	25	108	112	I-DEVICE	I-device
142	26	113	118	I-DEVICE	I-device
142	27	118	119	O	O
142	28	120	121	O	O
142	29	122	128	O	O
142	30	129	133	B-DEVICE	B-device
142	31	134	137	O	O
142	32	138	142	O	O
142	33	143	149	O	O
142	34	150	153	O	O
142	35	154	162	B-EXPERIMENT	B-experiment_evoking_word
142	36	163	165	O	O
142	37	166	168	O	O
142	38	169	180	B-MATERIAL	B-support_material
142	39	180	181	I-MATERIAL	I-support_material
142	40	181	190	I-MATERIAL	I-support_material
142	41	191	204	O	O
142	42	205	210	O	O
142	43	211	212	O	O
142	44	213	216	B-VALUE	B-thickness
142	45	217	225	I-VALUE	I-thickness
142	46	226	230	B-MATERIAL	B-electrolyte_material
142	47	231	242	O	O
142	48	242	243	O	O
142	49	244	247	O	O
142	50	248	251	O	O
142	51	252	258	O	O
142	52	259	264	O	O
142	53	265	268	O	O
142	54	269	277	B-EXPERIMENT	B-experiment_evoking_word
142	55	278	280	O	O
142	56	281	284	B-VALUE	B-working_temperature
142	57	285	288	O	O
142	58	289	292	B-VALUE	B-working_temperature
142	59	293	294	I-VALUE	I-working_temperature
142	60	294	295	I-VALUE	I-working_temperature
142	61	295	296	O	O
144	1	0	3	O	O
144	2	4	11	O	O
144	3	12	17	O	O
144	4	18	27	O	O
144	5	28	37	B-EXPERIMENT	B-experiment_evoking_word
144	6	38	40	O	O
144	7	41	44	O	O
144	8	45	49	B-DEVICE	B-device
144	9	50	54	B-EXPERIMENT	B-experiment_evoking_word
144	10	55	58	B-VALUE	B-power_density
144	11	59	62	O	O
144	12	63	66	B-VALUE	B-power_density
144	13	67	69	I-VALUE	I-power_density
144	14	69	70	I-VALUE	I-power_density
144	15	70	73	I-VALUE	I-power_density
144	16	73	74	O	O
144	17	75	87	O	O
144	18	87	88	O	O
146	1	0	3	O	O
146	2	4	11	O	O
146	3	12	17	O	O
146	4	18	27	O	O
146	5	28	37	B-EXPERIMENT	B-experiment_evoking_word
146	6	38	40	O	O
146	7	41	44	O	O
146	8	45	49	O	O
146	9	50	54	O	O
146	10	55	58	B-VALUE	B-power_density
146	11	59	62	O	O
146	12	63	66	B-VALUE	B-power_density
146	13	67	69	I-VALUE	I-power_density
146	14	69	70	I-VALUE	I-power_density
146	15	70	73	I-VALUE	I-power_density
146	16	73	74	O	O
146	17	75	87	O	O
146	18	87	88	O	O
148	1	0	8	O	O
148	2	9	13	O	O
148	3	14	20	O	O
148	4	21	25	O	O
148	5	26	28	O	O
148	6	29	40	O	O
148	7	41	49	O	O
148	8	49	50	O	O
148	9	51	52	O	O
148	10	53	59	O	O
148	11	60	68	O	O
148	12	69	71	O	O
148	13	72	75	O	O
148	14	76	82	O	O
148	15	83	88	O	O
148	16	89	91	O	O
148	17	92	95	O	O
148	18	96	102	O	O
148	19	103	108	B-DEVICE	B-device
148	20	109	111	O	O
148	21	112	120	B-EXPERIMENT	B-experiment_evoking_word
148	22	121	124	O	O
148	23	125	126	O	O
148	24	127	128	O	O
148	25	129	132	O	O
148	26	133	137	O	O
148	27	138	145	O	O
148	28	146	148	O	O
148	29	149	152	O	O
148	30	153	154	O	O
148	31	155	156	O	O
148	32	157	160	O	O
148	33	161	166	O	O
148	34	166	167	O	O
154	1	0	2	O	O
154	2	3	8	O	O
154	3	9	11	O	O
154	4	12	19	O	O
154	5	20	23	O	O
154	6	24	35	O	O
154	7	36	38	O	O
154	8	39	42	O	O
154	9	43	57	B-MATERIAL	B-anode_material
154	10	58	59	I-MATERIAL	I-anode_material
154	11	59	60	I-MATERIAL	I-anode_material
154	12	61	62	I-MATERIAL	I-anode_material
154	13	63	66	I-MATERIAL	I-anode_material
