1	1	0	9	O	O
1	2	10	12	O	O
1	3	13	17	O	O
1	4	17	18	O	O
1	5	18	22	O	O
1	6	23	34	O	O
1	7	35	40	O	O
1	8	40	41	O	O
1	9	41	50	O	O
1	10	51	56	O	O
1	11	57	62	O	O
1	12	63	67	O	O
1	13	68	73	O	O
1	14	74	76	O	O
1	15	77	88	O	O
1	16	89	92	O	O
1	17	93	103	O	O
1	18	104	110	O	O
1	19	110	111	O	O
1	20	112	120	O	O
1	21	121	124	O	O
1	22	125	140	O	O
1	23	141	148	O	O
1	24	149	158	O	O
1	25	159	161	O	O
1	26	162	166	O	O
1	27	166	167	O	O
1	28	167	171	O	O
1	29	172	183	O	O
1	30	184	189	O	O
1	31	189	190	O	O
1	32	190	199	O	O
1	33	200	205	O	O
1	34	206	211	O	O
1	35	212	216	O	O
1	36	217	222	O	O
1	37	223	225	O	O
1	38	226	237	O	O
1	39	238	241	O	O
1	40	242	252	O	O
1	41	253	259	O	O
1	42	259	260	O	O
1	43	261	269	O	O
1	44	270	273	O	O
1	45	274	289	O	O
1	46	290	297	O	O
1	47	298	390	O	O
1	48	391	402	O	O
1	49	403	411	O	O
1	50	412	418	O	O
1	51	419	437	O	O
1	52	438	444	O	O
1	53	445	449	O	O
1	54	449	450	O	O
1	55	451	460	O	O
1	56	461	463	O	O
1	57	464	470	O	O
1	58	471	474	O	O
1	59	475	482	O	O
1	60	483	491	O	O
1	61	491	492	O	O
1	62	493	498	O	O
1	63	498	499	O	O
1	64	500	509	O	O
1	65	510	519	O	O
1	66	520	523	O	O
1	67	524	534	O	O
1	68	534	535	O	O
1	69	536	542	O	O
1	70	543	548	O	O
1	71	548	549	O	O
1	72	550	557	O	O
1	73	557	558	O	O
1	74	559	567	O	O
1	75	567	568	O	O
1	76	568	570	O	O
1	77	570	571	O	O
1	78	571	581	O	O
1	79	582	583	O	O
1	80	583	587	O	O
1	81	587	588	O	O
1	82	588	589	O	O
1	83	590	596	O	O
1	84	596	597	O	O
1	85	597	599	O	O
1	86	599	600	O	O
1	87	600	610	O	O
1	88	611	612	O	O
1	89	612	616	O	O
1	90	616	617	O	O
1	91	617	618	O	O
1	92	619	630	O	O
1	93	630	631	O	O
1	94	631	633	O	O
1	95	633	634	O	O
1	96	634	644	O	O
1	97	645	646	O	O
1	98	646	650	O	O
1	99	650	651	O	O
1	100	652	670	O	O
1	101	671	677	O	O
1	102	678	682	O	O
1	103	682	683	O	O
1	104	684	693	O	O
1	105	694	696	O	O
1	106	697	703	O	O
1	107	704	707	O	O
1	108	708	715	O	O
1	109	716	724	O	O
1	110	724	725	O	O
1	111	726	731	O	O
1	112	731	732	O	O
1	113	733	748	O	O
1	114	749	756	O	O
1	115	757	768	O	O
1	116	768	769	O	O
1	117	770	776	O	O
1	118	777	782	O	O
1	119	782	783	O	O
1	120	784	791	O	O
1	121	791	792	O	O
1	122	793	803	O	O
1	123	803	804	O	O
1	124	804	806	O	O
1	125	806	807	O	O
1	126	807	817	O	O
1	127	818	819	O	O
1	128	819	823	O	O
1	129	823	824	O	O
1	130	824	825	O	O
1	131	826	832	O	O
1	132	832	833	O	O
1	133	833	835	O	O
1	134	835	836	O	O
1	135	836	846	O	O
1	136	847	848	O	O
1	137	848	852	O	O
1	138	852	853	O	O
1	139	853	854	O	O
1	140	855	861	O	O
1	141	861	862	O	O
1	142	862	864	O	O
1	143	864	865	O	O
1	144	865	875	O	O
1	145	876	877	O	O
1	146	877	881	O	O
1	147	881	882	O	O
1	148	883	893	O	O
1	149	894	901	O	O
1	150	902	912	O	O
1	151	913	916	O	O
1	152	917	927	O	O
1	153	928	930	O	O
1	154	931	936	O	O
1	155	936	937	O	O
1	156	937	946	O	O
1	157	947	962	O	O
1	158	963	969	O	O
1	159	970	980	O	O
1	160	980	981	O	O
1	161	982	988	O	O
1	162	989	994	O	O
1	163	994	995	O	O
1	164	996	1003	O	O
1	165	1004	1019	O	O
1	166	1019	1020	O	O
1	167	1021	1031	O	O
1	168	1031	1032	O	O
1	169	1032	1034	O	O
1	170	1034	1035	O	O
1	171	1035	1045	O	O
1	172	1045	1046	O	O
1	173	1047	1051	O	O
1	174	1051	1052	O	O
1	175	1053	1070	O	O
1	176	1071	1074	O	O
1	177	1075	1077	O	O
1	178	1078	1082	O	O
1	179	1083	1088	O	O
1	180	1089	1091	O	O
1	181	1092	1098	B-EXPERIMENT	B-experiment_evoking_word
1	182	1099	1101	O	O
1	183	1102	1105	O	O
1	184	1106	1117	O	O
1	185	1118	1121	O	O
1	186	1122	1133	O	O
1	187	1134	1138	O	O
1	188	1139	1141	O	O
1	189	1142	1143	O	O
1	190	1144	1149	B-MATERIAL	B-support_material
1	191	1149	1150	I-MATERIAL	I-support_material
1	192	1150	1159	I-MATERIAL	I-support_material
1	193	1160	1165	B-DEVICE	B-device
1	194	1166	1171	I-DEVICE	I-device
1	195	1172	1176	I-DEVICE	I-device
1	196	1177	1181	I-DEVICE	I-device
1	197	1182	1186	O	O
1	198	1187	1188	O	O
1	199	1189	1193	O	O
1	200	1194	1198	O	O
1	201	1199	1210	O	O
1	202	1211	1216	O	O
1	203	1217	1224	O	O
1	204	1225	1235	O	O
1	205	1235	1236	O	O
2	1	0	3	O	O
2	2	4	9	O	O
2	3	9	10	O	O
2	4	10	17	O	O
2	5	18	27	O	O
2	6	28	31	O	O
2	7	32	41	B-EXPERIMENT	B-experiment_evoking_word
2	8	42	45	O	O
2	9	46	47	O	O
2	10	48	54	O	O
2	11	55	64	O	O
2	12	65	70	O	O
2	13	71	75	O	O
2	14	76	79	O	O
2	15	80	86	B-EXPERIMENT	B-experiment_evoking_word
2	16	87	92	O	O
2	17	93	102	O	O
2	18	103	105	O	O
2	19	106	107	B-VALUE	B-power_density
2	20	108	109	I-VALUE	I-power_density
2	21	109	110	I-VALUE	I-power_density
2	22	110	113	I-VALUE	I-power_density
2	23	114	116	O	O
2	24	117	120	B-VALUE	B-working_temperature
2	25	121	122	I-VALUE	I-working_temperature
2	26	122	123	I-VALUE	I-working_temperature
2	27	123	124	O	O
2	28	125	127	O	O
2	29	128	132	O	O
2	30	133	135	O	O
2	31	136	146	O	O
2	32	147	152	O	O
2	33	153	163	O	O
2	34	163	164	O	O
2	35	165	172	O	O
2	36	173	176	O	O
2	37	177	185	O	O
2	38	186	194	O	O
2	39	194	195	O	O
27	1	0	8	O	O
27	2	9	11	O	O
27	3	12	13	O	O
27	4	14	16	O	O
27	5	17	20	O	O
27	6	21	22	O	O
27	7	22	23	O	O
27	8	24	26	O	O
27	9	27	30	O	O
27	10	31	41	O	O
27	11	42	44	O	O
27	12	45	51	O	O
27	13	52	53	O	O
27	14	54	63	O	O
27	15	64	66	O	O
27	16	67	70	O	O
27	17	71	77	O	O
27	18	77	78	O	O
27	19	78	87	O	O
27	20	88	92	B-MATERIAL	B-cathode_material
27	21	93	100	O	O
27	22	100	101	O	O
27	23	102	105	O	O
27	24	106	111	O	O
27	25	112	121	O	O
27	26	122	130	B-EXPERIMENT	B-experiment_evoking_word
27	27	131	135	O	O
27	28	136	142	B-DEVICE	B-device
27	29	142	143	I-DEVICE	I-device
27	30	143	147	I-DEVICE	I-device
27	31	148	153	O	O
27	32	154	158	O	O
27	33	159	167	O	O
27	34	168	171	O	O
27	35	172	174	O	O
27	36	175	176	O	O
27	37	177	182	O	O
27	38	183	187	O	O
27	39	188	190	B-EXPERIMENT	B-experiment_evoking_word
27	40	191	201	O	O
27	41	202	204	O	O
27	42	205	209	O	O
27	43	210	217	O	O
