2	1	0	1	O	O
2	2	1	15	O	O
2	3	15	16	O	O
2	4	17	34	O	O
2	5	34	35	O	O
2	6	35	38	O	O
2	7	38	39	O	O
2	8	39	42	O	O
2	9	43	44	O	O
2	10	44	47	O	O
2	11	47	48	O	O
2	12	48	49	O	O
2	13	49	50	O	O
2	14	51	58	O	O
2	15	58	59	O	O
2	16	59	62	O	O
2	17	62	63	O	O
2	18	63	66	O	O
2	19	67	68	O	O
2	20	68	71	O	O
2	21	71	72	O	O
2	22	72	73	O	O
2	23	73	74	O	O
2	24	75	78	O	O
2	25	78	79	O	O
2	26	79	80	O	O
2	27	81	82	O	O
2	28	82	84	O	O
2	29	84	85	O	O
2	30	85	88	O	O
2	31	88	89	O	O
2	32	89	92	O	O
2	33	92	93	O	O
2	34	93	98	O	O
2	35	99	100	O	O
2	36	100	103	O	O
2	37	103	104	O	O
2	38	104	105	O	O
2	39	105	106	O	O
2	40	107	108	O	O
2	41	108	110	O	O
2	42	110	111	O	O
2	43	111	114	O	O
2	44	114	115	O	O
2	45	115	118	O	O
2	46	118	119	O	O
2	47	119	124	O	O
2	48	125	126	O	O
2	49	126	129	O	O
2	50	129	130	O	O
2	51	130	131	O	O
2	52	132	136	O	O
2	53	137	138	O	O
2	54	139	144	O	O
2	55	145	154	O	O
2	56	155	158	O	O
2	57	159	170	B-EXPERIMENT	B-experiment_evoking_word
2	58	171	173	O	O
2	59	174	180	O	O
2	60	181	195	B-MATERIAL	B-electrolyte_material
2	61	195	196	I-MATERIAL	I-electrolyte_material
2	62	196	197	I-MATERIAL	I-electrolyte_material
2	63	198	199	O	O
2	64	199	202	B-MATERIAL	O
2	65	202	203	O	O
2	66	204	208	O	O
2	67	209	221	B-MATERIAL	B-electrolyte_material
2	68	221	222	I-MATERIAL	I-electrolyte_material
2	69	222	223	I-MATERIAL	I-electrolyte_material
2	70	224	225	O	O
2	71	225	228	B-MATERIAL	O
2	72	228	229	O	O
2	73	230	233	O	O
2	74	234	237	O	O
2	75	238	248	O	O
2	76	249	254	O	O
2	77	255	257	O	O
2	78	258	261	O	O
2	79	262	273	O	O
2	80	274	279	B-DEVICE	B-device
2	81	280	285	I-DEVICE	I-device
2	82	286	290	I-DEVICE	I-device
2	83	291	295	I-DEVICE	I-device
2	84	296	297	O	O
2	85	297	304	B-DEVICE	O
2	86	304	305	O	O
2	87	305	306	O	O
3	1	0	6	O	O
3	2	7	10	B-MATERIAL	B-electrolyte_material
3	3	10	11	O	O
3	4	12	13	O	O
3	5	14	20	O	O
3	6	21	31	O	O
3	7	32	42	O	O
3	8	43	56	O	O
3	9	56	57	O	O
3	10	58	61	O	O
3	11	62	66	B-EXPERIMENT	B-experiment_evoking_word
3	12	67	69	O	O
3	13	70	73	O	O
3	14	74	84	O	O
3	15	85	90	O	O
3	16	90	91	O	O
3	17	92	95	O	O
3	18	96	100	O	O
3	19	101	105	O	O
3	20	106	112	O	O
3	21	113	118	O	O
3	22	119	124	B-EXPERIMENT	B-experiment_evoking_word
3	23	125	129	O	O
3	24	130	136	B-VALUE	B-open_circuit_voltage
3	25	137	141	I-VALUE	I-open_circuit_voltage
3	26	142	145	I-VALUE	I-open_circuit_voltage
3	27	146	147	I-VALUE	I-open_circuit_voltage
3	28	148	155	O	O
3	29	156	169	O	O
3	30	170	177	O	O
3	31	177	178	O	O
5	1	0	3	O	O
5	2	4	11	O	O
5	3	12	17	O	O
5	4	18	20	O	O
5	5	21	24	B-MATERIAL	B-electrolyte_material
5	6	24	25	O	O
5	7	25	28	B-MATERIAL	B-electrolyte_material
5	8	29	30	O	O
5	9	31	32	O	O
5	10	32	33	O	O
5	11	33	34	O	O
5	12	35	38	O	O
5	13	39	44	B-EXPERIMENT	B-experiment_evoking_word
5	14	45	48	O	O
5	15	49	52	O	O
5	16	53	60	B-DEVICE	B-device
5	17	61	63	O	O
5	18	64	69	B-EXPERIMENT	B-experiment_evoking_word
5	19	70	73	O	O
5	20	74	81	O	O
5	21	82	87	O	O
5	22	88	95	O	O
5	23	96	98	O	O
5	24	99	102	B-VALUE	B-power_density
5	25	103	105	I-VALUE	I-power_density
5	26	105	106	I-VALUE	I-power_density
5	27	106	108	I-VALUE	I-power_density
5	28	108	109	I-VALUE	I-power_density
5	29	109	110	I-VALUE	I-power_density
5	30	111	116	O	O
5	31	117	120	B-VALUE	B-working_temperature
5	32	121	122	I-VALUE	I-working_temperature
5	33	122	123	I-VALUE	I-working_temperature
5	34	124	127	O	O
5	35	128	143	O	O
5	36	144	153	O	O
5	37	154	166	O	O
5	38	167	171	O	O
5	39	172	183	O	O
5	40	184	188	O	O
5	41	189	200	B-EXPERIMENT	B-experiment_evoking_word
5	42	201	204	B-MATERIAL	B-electrolyte_material
5	43	205	209	O	O
5	44	210	213	B-MATERIAL	B-electrolyte_material
5	45	214	225	O	O
5	46	226	231	O	O
5	47	232	235	O	O
5	48	236	240	O	O
5	49	241	250	B-EXPERIMENT	B-experiment_evoking_word
5	50	251	266	O	O
5	51	267	278	O	O
5	52	279	283	O	O
5	53	284	288	B-VALUE	B-resistance
5	54	289	290	I-VALUE	I-resistance
5	55	290	291	I-VALUE	I-resistance
5	56	291	294	I-VALUE	I-resistance
5	57	295	298	O	O
5	58	299	302	B-MATERIAL	B-electrolyte_material
5	59	303	305	O	O
5	60	306	310	B-VALUE	B-resistance
5	61	310	311	I-VALUE	I-resistance
5	62	311	315	I-VALUE	I-resistance
5	63	316	317	I-VALUE	I-resistance
5	64	317	318	I-VALUE	I-resistance
5	65	318	321	I-VALUE	I-resistance
5	66	322	325	O	O
5	67	326	333	B-MATERIAL	B-electrolyte_material
5	68	334	343	O	O
5	69	343	344	O	O
5	70	345	348	O	O
5	71	349	353	O	O
5	72	354	363	O	O
5	73	364	367	O	O
5	74	368	378	O	O
5	75	379	385	O	O
5	76	386	388	O	O
5	77	389	394	O	O
5	78	395	405	O	O
5	79	406	410	O	O
5	80	411	415	O	O
5	81	416	418	O	O
5	82	419	423	O	O
5	83	424	426	O	O
5	84	426	427	O	O
23	1	0	11	O	O
23	2	12	14	O	O
23	3	15	17	O	O
23	4	17	18	O	O
23	5	19	20	O	O
23	6	20	21	O	O
23	7	21	22	O	O
23	8	23	33	B-EXPERIMENT	B-experiment_evoking_word
23	9	34	51	O	O
23	10	52	54	O	O
23	11	55	66	O	O
23	12	67	70	B-MATERIAL	B-electrolyte_material
23	13	71	82	O	O
23	14	83	89	O	O
23	15	90	94	O	O
23	16	95	104	O	O
23	17	105	116	O	O
23	18	117	124	O	O
23	19	125	128	O	O
23	20	129	135	O	O
23	21	136	138	O	O
23	22	139	153	O	O
23	23	154	160	B-MATERIAL	B-electrolyte_material
23	24	161	162	O	O
23	25	162	165	B-MATERIAL	O
23	26	165	166	O	O
23	27	166	167	O	O
24	1	0	4	O	O
24	2	5	10	B-EXPERIMENT	B-experiment_evoking_word
24	3	11	15	O	O
24	4	16	19	O	O
24	5	20	29	O	O
24	6	30	37	O	O
24	7	38	55	O	O
24	8	56	57	O	O
24	9	57	60	O	O
24	10	60	61	O	O
24	11	61	62	O	O
24	12	63	66	B-MATERIAL	B-electrolyte_material
24	13	66	67	O	O
24	14	67	70	B-MATERIAL	B-electrolyte_material
24	15	70	71	O	O
24	16	72	80	O	O
24	17	81	85	O	O
24	18	86	92	O	O
24	19	93	100	O	O
24	20	101	114	O	O
24	21	115	118	O	O
24	22	119	124	O	O
24	23	125	135	O	O
24	24	136	142	O	O
24	25	143	145	O	O
24	26	146	151	O	O
24	27	152	162	O	O
24	28	162	163	O	O
24	29	164	168	O	O
24	30	169	177	O	O
24	31	178	182	O	O
24	32	183	189	O	O
24	33	190	192	O	O
24	34	193	201	O	O
24	35	202	207	O	O
24	36	208	213	O	O
24	37	214	226	O	O
24	38	226	227	O	O
25	1	0	3	O	O
25	2	4	6	O	O
25	3	7	9	O	O
25	4	9	10	O	O
25	5	11	12	O	O
25	6	12	14	O	O
25	7	14	15	O	O
25	8	16	24	B-EXPERIMENT	B-experiment_evoking_word
25	9	25	28	O	O
25	10	29	34	O	O
25	11	35	47	O	O
25	12	48	50	O	O
25	13	51	65	O	O
25	14	66	69	B-MATERIAL	B-electrolyte_material
25	15	70	74	O	O
25	16	75	80	O	O
25	17	81	82	O	O
25	18	83	88	O	O
25	19	89	91	O	O
25	20	92	104	O	O
25	21	105	117	B-MATERIAL	B-electrolyte_material
25	22	117	118	I-MATERIAL	I-electrolyte_material
25	23	118	119	I-MATERIAL	I-electrolyte_material
25	24	119	120	O	O
