SPAN	1	MATERIAL	2	530	534
SPAN	2	MATERIAL	2	547	562
SPAN	3	MATERIAL	2	564	578
SPAN	4	EXPERIMENT:current_exp	2	594	602
SPAN	5	VALUE	2	646	656
SPAN	6	VALUE	2	664	675
SPAN	7	VALUE	2	679	685
SPAN	8	EXPERIMENT:current_exp	2	692	694
SPAN	9	MATERIAL	2	714	719
SPAN	10	VALUE	2	721	731
SPAN	11	VALUE	2	735	741
SPAN	12	DEVICE	3	22	31
SPAN	13	EXPERIMENT:current_exp	3	36	47
SPAN	14	MATERIAL	3	69	88
SPAN	15	MATERIAL	3	109	116
SPAN	16	MATERIAL	3	150	172
SPAN	17	DEVICE	4	5	14
SPAN	18	EXPERIMENT:current_exp	4	19	26
SPAN	19	VALUE	4	51	61
SPAN	20	VALUE	4	65	71
SPAN	21	MATERIAL	13	0	25
SPAN	22	MATERIAL	13	27	33
SPAN	23	EXPERIMENT:previous_work	13	63	67
SPAN	24	MATERIAL	13	103	114
SPAN	25	DEVICE	13	122	127
SPAN	26	EXPERIMENT:previous_work	13	131	136
SPAN	27	VALUE	13	161	172
SPAN	28	VALUE	13	198	204
SPAN	29	EXPERIMENT:previous_work	14	3	11
SPAN	30	MATERIAL	14	43	68
SPAN	31	EXPERIMENT:current_exp	15	117	123
SPAN	32	MATERIAL	15	139	145
SPAN	33	MATERIAL	15	167	181
SPAN	34	MATERIAL	15	188	203
SPAN	35	MATERIAL	15	205	208
SPAN	36	EXPERIMENT:previous_work	18	3	11
SPAN	37	MATERIAL	18	35	38
SPAN	38	VALUE	18	50	60
SPAN	39	VALUE	18	65	75
SPAN	40	VALUE	18	79	85
SPAN	41	MATERIAL	18	89	97
SPAN	42	MATERIAL	18	102	105
SPAN	43	MATERIAL	19	34	37
SPAN	44	EXPERIMENT:previous_work	19	43	52
SPAN	45	MATERIAL	19	120	123
SPAN	46	VALUE	19	125	136
SPAN	47	MATERIAL	19	142	150
SPAN	48	VALUE	19	152	162
SPAN	49	VALUE	19	180	191
SPAN	50	MATERIAL	20	31	34
SPAN	51	DEVICE	20	78	86
SPAN	52	EXPERIMENT:previous_work	21	22	31
SPAN	53	DEVICE	21	32	61
SPAN	54	MATERIAL	21	72	75
SPAN	55	MATERIAL	21	113	123
SPAN	56	DEVICE	22	14	18
SPAN	57	MATERIAL	22	37	40
SPAN	58	MATERIAL	22	53	63
SPAN	59	EXPERIMENT:previous_work	22	71	79
SPAN	60	VALUE	22	122	128
SPAN	61	VALUE	22	143	154
SPAN	62	VALUE	22	158	165
SPAN	63	EXPERIMENT:previous_work	23	10	16
SPAN	64	MATERIAL	23	26	29
SPAN	65	DEVICE	23	82	86
SPAN	66	EXPERIMENT:previous_work	24	10	21
SPAN	67	DEVICE	24	59	64
SPAN	68	VALUE	24	93	102
SPAN	69	MATERIAL	24	124	127
SPAN	70	VALUE	24	157	168
SPAN	71	MATERIAL	24	186	197
