SPAN	1	MATERIAL	10	29	45
SPAN	2	MATERIAL	10	47	50
SPAN	3	DEVICE	10	79	83
SPAN	4	DEVICE	10	84	88
SPAN	5	MATERIAL	11	28	31
SPAN	6	MATERIAL	11	51	77
SPAN	7	MATERIAL	11	79	82
SPAN	8	VALUE	11	114	120
SPAN	9	MATERIAL	11	208	211
SPAN	10	MATERIAL	13	40	43
SPAN	11	EXPERIMENT:current_exp	13	50	53
SPAN	12	VALUE	13	75	84
SPAN	13	MATERIAL	13	96	98
SPAN	14	VALUE	13	102	108
SPAN	15	MATERIAL	14	0	3
SPAN	16	MATERIAL	14	13	16
SPAN	17	MATERIAL	14	24	52
SPAN	18	MATERIAL	14	54	58
SPAN	19	EXPERIMENT:current_exp	14	76	83
SPAN	20	MATERIAL	14	183	186
SPAN	21	MATERIAL	14	190	194
SPAN	22	EXPERIMENT:general_info	14	657	664
SPAN	23	VALUE	14	668	678
SPAN	24	MATERIAL	16	51	71
SPAN	25	MATERIAL	16	73	77
SPAN	26	MATERIAL	16	85	101
SPAN	27	MATERIAL	16	103	106
SPAN	28	MATERIAL	16	111	127
SPAN	29	MATERIAL	16	129	132
SPAN	30	MATERIAL	16	137	157
SPAN	31	MATERIAL	16	159	163
SPAN	32	MATERIAL	16	170	186
SPAN	33	MATERIAL	16	188	191
SPAN	34	MATERIAL	16	196	210
SPAN	35	MATERIAL	16	212	215
SPAN	36	MATERIAL	16	219	227
SPAN	37	MATERIAL	16	229	232
SPAN	38	MATERIAL	16	241	255
SPAN	39	MATERIAL	16	257	260
SPAN	40	EXPERIMENT:general_info	16	275	287
SPAN	41	DEVICE	16	324	329
SPAN	42	MATERIAL	17	48	51
SPAN	43	EXPERIMENT:general_info	17	62	67
SPAN	44	VALUE	17	103	113
SPAN	45	VALUE	17	257	267
SPAN	46	VALUE	17	287	293
SPAN	47	EXPERIMENT:current_exp	33	86	93
SPAN	48	MATERIAL	33	116	142
SPAN	49	MATERIAL	33	144	147
SPAN	50	MATERIAL	33	170	173
SPAN	51	MATERIAL	33	177	205
SPAN	52	MATERIAL	33	207	211
SPAN	53	EXPERIMENT:current_exp	97	115	123
SPAN	54	MATERIAL	97	129	134
SPAN	55	MATERIAL	97	154	157
SPAN	56	MATERIAL	97	187	190
SPAN	57	EXPERIMENT:previous_work	108	102	110
SPAN	58	MATERIAL	108	130	132
SPAN	59	VALUE	108	157	163
SPAN	60	VALUE	108	172	185
SPAN	61	EXPERIMENT:general_info	109	33	41
SPAN	62	MATERIAL	109	56	61
SPAN	63	MATERIAL	109	86	89
SPAN	64	VALUE	110	147	151
SPAN	65	MATERIAL	110	155	158
SPAN	66	EXPERIMENT:current_exp	112	35	44
SPAN	67	VALUE	112	82	89
SPAN	68	VALUE	112	98	104
SPAN	69	EXPERIMENT:current_exp	193	21	29
SPAN	70	VALUE	193	58	64
SPAN	71	VALUE	193	69	81
SPAN	72	EXPERIMENT:current_exp	210	132	139
SPAN	73	MATERIAL	210	187	190
SPAN	74	VALUE	210	200	208
SPAN	75	VALUE	210	212	218
SPAN	76	MATERIAL	210	231	233
SPAN	77	VALUE	233	120	136
SPAN	78	EXPERIMENT:current_exp	233	140	150
SPAN	79	VALUE	233	180	186
SPAN	80	EXPERIMENT:current_exp	233	188	196
SPAN	81	VALUE	233	200	206
SPAN	82	VALUE	233	210	217
SPAN	83	VALUE	235	39	48
SPAN	84	EXPERIMENT:previous_work	252	50	58
SPAN	85	VALUE	252	80	89
SPAN	86	EXPERIMENT:previous_work	252	91	99
SPAN	87	MATERIAL	252	104	128
SPAN	88	MATERIAL	252	143	146
SPAN	89	VALUE	252	162	168
SPAN	90	VALUE	252	224	236
SPAN	91	MATERIAL	252	260	276
SPAN	92	MATERIAL	252	280	283
SPAN	93	VALUE	252	287	293
SPAN	94	VALUE	252	297	311
SPAN	95	MATERIAL	266	51	79
