SPAN	1	EXPERIMENT:current_exp	2	18	30
SPAN	2	MATERIAL	2	31	56
SPAN	3	EXPERIMENT:current_exp	2	57	64
SPAN	4	MATERIAL	2	101	122
SPAN	5	MATERIAL	2	124	128
SPAN	6	EXPERIMENT:current_exp	2	130	138
SPAN	7	VALUE	2	157	168
SPAN	8	VALUE	2	169	177
SPAN	9	VALUE	2	181	187
SPAN	10	MATERIAL	2	191	194
SPAN	11	MATERIAL	2	199	203
SPAN	12	DEVICE	5	0	9
SPAN	13	MATERIAL	5	28	49
SPAN	14	MATERIAL	5	64	84
SPAN	15	MATERIAL	5	108	124
SPAN	16	EXPERIMENT:current_exp	5	140	148
SPAN	17	VALUE	5	168	178
SPAN	18	VALUE	5	182	188
SPAN	19	MATERIAL	5	205	209
SPAN	20	EXPERIMENT:future_work	5	210	212
SPAN	21	DEVICE	5	235	240
SPAN	22	DEVICE	7	12	22
SPAN	23	DEVICE	7	79	84
SPAN	24	EXPERIMENT:general_info	7	96	103
SPAN	25	EXPERIMENT:previous_work	8	69	77
SPAN	26	DEVICE	8	81	86
SPAN	27	EXPERIMENT:previous_work	8	93	100
SPAN	28	DEVICE	8	109	113
SPAN	29	DEVICE	8	118	147
SPAN	30	DEVICE	8	149	153
SPAN	31	DEVICE	8	173	177
SPAN	32	DEVICE	9	15	20
SPAN	33	MATERIAL	9	65	93
SPAN	34	MATERIAL	9	95	99
SPAN	35	EXPERIMENT:future_work	9	107	109
SPAN	36	EXPERIMENT:previous_work	14	69	78
SPAN	37	DEVICE	14	110	115
SPAN	38	MATERIAL	14	125	153
SPAN	39	MATERIAL	14	155	159
SPAN	40	MATERIAL	14	163	174
SPAN	41	DEVICE	14	176	180
SPAN	42	MATERIAL	14	184	209
SPAN	43	MATERIAL	14	211	216
SPAN	44	MATERIAL	14	220	244
SPAN	45	MATERIAL	14	246	250
SPAN	46	MATERIAL	14	255	273
SPAN	47	MATERIAL	14	275	296
SPAN	48	MATERIAL	14	298	327
SPAN	49	MATERIAL	14	328	340
SPAN	50	MATERIAL	14	342	355
SPAN	51	MATERIAL	14	357	385
SPAN	52	MATERIAL	14	387	391
SPAN	53	MATERIAL	14	396	436
SPAN	54	MATERIAL	14	438	446
SPAN	55	MATERIAL	20	39	43
SPAN	56	MATERIAL	20	67	84
SPAN	57	MATERIAL	20	86	90
SPAN	58	EXPERIMENT:previous_work	20	97	109
SPAN	59	DEVICE	20	149	158
SPAN	60	EXPERIMENT:previous_work	23	12	20
SPAN	61	MATERIAL	23	26	40
SPAN	62	MATERIAL	23	74	88
SPAN	63	EXPERIMENT:previous_work	23	89	97
SPAN	64	DEVICE	23	119	126
SPAN	65	EXPERIMENT:previous_work	24	7	12
SPAN	66	MATERIAL	24	18	34
SPAN	67	VALUE	24	74	83
SPAN	68	VALUE	24	87	93
SPAN	69	EXPERIMENT:previous_work	25	15	27
SPAN	70	MATERIAL	25	48	62
SPAN	71	EXPERIMENT:current_exp	25	110	115
SPAN	72	MATERIAL	25	116	132
SPAN	73	EXPERIMENT:current_exp	25	133	141
SPAN	74	EXPERIMENT:previous_work	26	26	28
SPAN	75	VALUE	26	35	47
SPAN	76	VALUE	26	70	78
SPAN	77	EXPERIMENT:current_exp	27	18	33
SPAN	78	MATERIAL	27	54	70
SPAN	79	EXPERIMENT:current_exp	27	71	78
SPAN	80	EXPERIMENT:current_exp	27	126	129
SPAN	81	VALUE	27	130	138
SPAN	82	MATERIAL	29	21	42
SPAN	83	MATERIAL	29	44	48
SPAN	84	EXPERIMENT:current_exp	29	50	58
SPAN	85	VALUE	29	77	85
SPAN	86	VALUE	29	90	98
SPAN	87	VALUE	29	102	108
SPAN	88	MATERIAL	29	112	115
SPAN	89	MATERIAL	29	120	124
SPAN	90	DEVICE	31	2	6
SPAN	91	MATERIAL	31	13	34
SPAN	92	MATERIAL	31	52	68
SPAN	93	EXPERIMENT:current_exp	31	93	103
SPAN	94	MATERIAL	31	131	139
SPAN	95	EXPERIMENT:current_exp	31	140	148
SPAN	96	VALUE	31	165	177
SPAN	97	EXPERIMENT:current_exp	71	54	59
SPAN	98	MATERIAL	71	74	95
SPAN	99	VALUE	71	132	142
SPAN	100	DEVICE	85	71	93
SPAN	101	MATERIAL	85	101	122
SPAN	102	MATERIAL	85	130	133
SPAN	103	MATERIAL	85	150	166
SPAN	104	EXPERIMENT:current_exp	85	180	190
SPAN	105	VALUE	87	51	61
SPAN	106	EXPERIMENT:current_exp	87	66	74
SPAN	107	VALUE	87	78	84
SPAN	108	VALUE	88	54	60
SPAN	109	EXPERIMENT:current_exp	88	61	64
SPAN	110	VALUE	88	70	80
SPAN	111	MATERIAL	88	92	113
SPAN	112	EXPERIMENT:current_exp	88	114	122
SPAN	113	DEVICE	88	144	149
SPAN	114	DEVICE	90	18	22
SPAN	115	EXPERIMENT:current_exp	90	65	74
SPAN	116	MATERIAL	90	98	114
SPAN	117	VALUE	91	52	58
SPAN	118	EXPERIMENT:current_exp	91	59	62
SPAN	119	VALUE	91	63	73
SPAN	120	EXPERIMENT:current_exp	91	80	83
SPAN	121	DEVICE	91	115	119
SPAN	122	MATERIAL	91	125	146
SPAN	123	EXPERIMENT:current_exp	92	33	36
SPAN	124	VALUE	92	37	47
SPAN	125	VALUE	92	51	57
SPAN	126	EXPERIMENT:current_exp	93	22	25
SPAN	127	VALUE	93	26	36
SPAN	128	MATERIAL	93	99	120
SPAN	129	EXPERIMENT:current_exp	93	131	135
SPAN	130	VALUE	93	137	147
SPAN	131	MATERIAL	94	45	66
SPAN	132	MATERIAL	95	71	92
SPAN	133	MATERIAL	96	80	96
SPAN	134	MATERIAL	96	101	122
SPAN	135	VALUE	97	3	9
SPAN	136	MATERIAL	97	72	93
SPAN	137	VALUE	97	111	114
SPAN	138	VALUE	97	119	125
SPAN	139	MATERIAL	98	0	6
SPAN	140	MATERIAL	98	8	20
SPAN	141	MATERIAL	98	25	35
SPAN	142	EXPERIMENT:general_info	98	52	59
SPAN	143	DEVICE	98	92	106
SPAN	144	EXPERIMENT:previous_work	99	29	34
SPAN	145	MATERIAL	99	40	44
SPAN	146	MATERIAL	99	69	98
SPAN	147	DEVICE	99	121	130
SPAN	148	EXPERIMENT:previous_work	99	152	160
SPAN	149	MATERIAL	100	56	77
SPAN	150	DEVICE	103	49	71
SPAN	151	MATERIAL	103	82	103
SPAN	152	EXPERIMENT:current_exp	103	116	125
SPAN	153	DEVICE	103	159	164
EXPERIMENT	1	1
	anode_material	2
EXPERIMENT	2	3
	anode_material	4
EXPERIMENT	3	6
	conductivity	7
	conductivity	8
	working_temperature	9
	fuel_used	10
	fuel_used	11
EXPERIMENT	4	16
	device	12
	anode_material	13
	electrolyte_material	14
	cathode_material	15
	power_density	17
	working_temperature	18
EXPERIMENT	5	20
	anode_material	19
	device	21
EXPERIMENT	6	24
	device	22
	device	23
EXPERIMENT	7	25
	device	26
EXPERIMENT	8	27
	device	28
	device	29
	device	31
EXPERIMENT	9	35
	device	32
	anode_material	33
EXPERIMENT	10	36
	device	37
	anode_material	38
	anode_material	40
	anode_material	42
	anode_material	44
	anode_material	46
	anode_material	47
	anode_material	48
	anode_material	49
	anode_material	50
	anode_material	51
	anode_material	53
EXPERIMENT	11	40
	device	41
EXPERIMENT	12	58
	anode_material	55
	anode_material	56
	device	59
EXPERIMENT	13	60
	anode_material	61
	anode_material	62
EXPERIMENT	14	63
	device	64
EXPERIMENT	15	65
	anode_material	66
	conductivity	67
	working_temperature	68
EXPERIMENT	16	69
	anode_material	70
EXPERIMENT	17	73
	anode_material	72
EXPERIMENT	18	74
	conductivity	75
	working_temperature	76
EXPERIMENT	19	77
	anode_material	78
EXPERIMENT	20	80
	conductivity	81
EXPERIMENT	21	84
	anode_material	82
	conductivity	85
	conductivity	86
	working_temperature	87
	fuel_used	88
	fuel_used	89
EXPERIMENT	22	93
	device	90
	anode_material	91
	cathode_material	92
EXPERIMENT	23	95
	fuel_used	94
	working_temperature	96
EXPERIMENT	24	97
	anode_material	98
	conductivity	99
EXPERIMENT	25	104
	device	100
	anode_material	101
	electrolyte_material	102
	cathode_material	103
EXPERIMENT	26	106
	power_density	105
	working_temperature	107
EXPERIMENT	27	109
	working_temperature	108
	resistance	110
EXPERIMENT	28	112
	anode_material	111
	device	113
EXPERIMENT	29	115
	device	114
	anode_material	116
EXPERIMENT	30	118
	working_temperature	117
	power_density	119
EXPERIMENT	31	120
	device	121
	anode_material	122
EXPERIMENT	32	123
	resistance	124
	working_temperature	125
EXPERIMENT	33	126
	resistance	127
EXPERIMENT	34	129
	anode_material	128
	resistance	130
EXPERIMENT	35	142
	anode_material	139
	anode_material	140
	anode_material	141
	device	143
EXPERIMENT	36	144
	anode_material	145
	anode_material	146
EXPERIMENT	37	148
	device	147
EXPERIMENT	38	152
	device	150
	anode_material	151
	device	153
LINK	same_experiment	1	3
