SPAN	1	EXPERIMENT:general_info	2	42	50
SPAN	2	MATERIAL	2	105	130
SPAN	3	DEVICE	2	151	161
SPAN	4	EXPERIMENT:current_exp	3	17	24
SPAN	5	MATERIAL	3	25	50
SPAN	6	EXPERIMENT:current_exp	3	181	193
SPAN	7	MATERIAL	3	196	225
SPAN	8	EXPERIMENT:current_exp	4	32	44
SPAN	9	MATERIAL	4	50	75
SPAN	10	DEVICE	4	96	105
SPAN	11	EXPERIMENT:current_exp	5	22	30
SPAN	12	MATERIAL	5	74	103
SPAN	13	EXPERIMENT:current_exp	7	13	24
SPAN	14	MATERIAL	7	30	55
SPAN	15	DEVICE	12	46	51
SPAN	16	EXPERIMENT:general_info	12	79	87
SPAN	17	VALUE	12	136	147
SPAN	18	MATERIAL	12	206	233
SPAN	19	MATERIAL	12	235	238
SPAN	20	EXPERIMENT:general_info	14	54	64
SPAN	21	MATERIAL	14	103	106
SPAN	22	MATERIAL	14	108	119
SPAN	23	MATERIAL	14	128	142
SPAN	24	MATERIAL	14	144	147
SPAN	25	MATERIAL	14	154	157
SPAN	26	MATERIAL	14	158	172
SPAN	27	MATERIAL	14	174	177
SPAN	28	MATERIAL	14	201	208
SPAN	29	DEVICE	14	213	224
SPAN	30	DEVICE	14	226	232
SPAN	31	DEVICE	17	37	46
SPAN	32	MATERIAL	17	82	107
SPAN	33	MATERIAL	17	109	114
SPAN	34	MATERIAL	17	167	192
SPAN	35	MATERIAL	17	194	199
SPAN	36	EXPERIMENT:previous_work	17	218	230
SPAN	37	EXPERIMENT:previous_work	17	252	262
SPAN	38	VALUE	17	294	305
SPAN	39	VALUE	17	309	315
SPAN	40	VALUE	17	342	350
SPAN	41	MATERIAL	18	43	56
SPAN	42	MATERIAL	18	58	61
SPAN	43	MATERIAL	18	76	81
SPAN	44	MATERIAL	19	98	104
SPAN	45	MATERIAL	19	106	109
SPAN	46	EXPERIMENT:previous_work	19	176	184
SPAN	47	DEVICE	19	208	215
SPAN	48	EXPERIMENT:previous_work	19	217	226
SPAN	49	VALUE	19	250	261
SPAN	50	VALUE	19	265	271
SPAN	51	VALUE	19	324	332
SPAN	52	MATERIAL	25	70	90
SPAN	53	MATERIAL	25	92	105
SPAN	54	EXPERIMENT:general_info	25	117	126
SPAN	55	VALUE	25	154	165
SPAN	56	VALUE	25	182	196
SPAN	57	MATERIAL	27	83	88
SPAN	58	MATERIAL	27	93	96
SPAN	59	EXPERIMENT:current_exp	30	65	72
SPAN	60	MATERIAL	30	105	110
SPAN	61	DEVICE	30	153	161
SPAN	62	EXPERIMENT:current_exp	31	34	42
SPAN	63	MATERIAL	31	67	72
SPAN	64	MATERIAL	31	99	102
SPAN	65	EXPERIMENT:current_exp	31	150	160
SPAN	66	MATERIAL	31	173	196
SPAN	67	MATERIAL	31	198	202
SPAN	68	EXPERIMENT:current_exp	31	218	227
SPAN	69	DEVICE	31	228	237
SPAN	70	EXPERIMENT:current_exp	32	30	38
SPAN	71	VALUE	32	131	141
SPAN	72	MATERIAL	33	79	84
SPAN	73	DEVICE	33	129	137
SPAN	74	EXPERIMENT:current_exp	57	29	39
SPAN	75	VALUE	57	58	64
SPAN	76	EXPERIMENT:current_exp	57	105	113
SPAN	77	VALUE	57	127	138
SPAN	78	VALUE	57	145	156
SPAN	79	EXPERIMENT:current_exp	58	39	46
SPAN	80	MATERIAL	58	66	71
SPAN	81	DEVICE	58	111	118
SPAN	82	EXPERIMENT:current_exp	58	120	130
SPAN	83	MATERIAL	58	136	141
SPAN	84	DEVICE	60	73	77
SPAN	85	EXPERIMENT:current_exp	60	78	83
SPAN	86	MATERIAL	60	84	92
SPAN	87	MATERIAL	60	107	110
SPAN	88	DEVICE	61	4	8
SPAN	89	EXPERIMENT:current_exp	61	9	14
SPAN	90	VALUE	61	33	37
SPAN	91	VALUE	61	39	43
SPAN	92	VALUE	61	49	55
SPAN	93	VALUE	61	59	62
SPAN	94	VALUE	61	64	67
SPAN	95	VALUE	61	73	79
SPAN	96	DEVICE	62	15	24
SPAN	97	EXPERIMENT:current_exp	62	25	33
SPAN	98	VALUE	62	66	81
SPAN	99	VALUE	62	85	95
SPAN	100	EXPERIMENT:previous_work	62	156	161
SPAN	101	MATERIAL	62	170	173
SPAN	102	MATERIAL	62	175	178
SPAN	103	MATERIAL	62	183	188
SPAN	104	DEVICE	63	83	89
SPAN	105	MATERIAL	63	105	108
SPAN	106	EXPERIMENT:previous_work	63	143	150
SPAN	107	VALUE	63	151	162
SPAN	108	VALUE	63	166	172
SPAN	109	VALUE	63	177	188
SPAN	110	VALUE	63	192	202
SPAN	111	EXPERIMENT:previous_work	64	14	22
SPAN	112	MATERIAL	64	58	61
SPAN	113	DEVICE	64	62	68
SPAN	114	VALUE	64	70	82
SPAN	115	VALUE	64	86	92
SPAN	116	MATERIAL	64	98	101
SPAN	117	MATERIAL	64	102	105
SPAN	118	DEVICE	64	106	112
SPAN	119	VALUE	64	114	126
SPAN	120	VALUE	64	130	136
SPAN	121	MATERIAL	64	160	169
SPAN	122	DEVICE	64	170	180
SPAN	123	EXPERIMENT:current_exp	64	181	185
SPAN	124	DEVICE	64	327	332
SPAN	125	MATERIAL	70	59	68
SPAN	126	DEVICE	70	69	78
SPAN	127	EXPERIMENT:current_exp	70	79	87
SPAN	128	MATERIAL	70	91	93
SPAN	129	MATERIAL	70	94	97
SPAN	130	VALUE	70	101	104
SPAN	131	VALUE	70	106	109
SPAN	132	VALUE	70	115	121
SPAN	133	EXPERIMENT:current_exp	71	38	46
SPAN	134	VALUE	71	72	75
SPAN	135	VALUE	71	80	86
SPAN	136	EXPERIMENT:current_exp	73	82	90
SPAN	137	MATERIAL	73	116	125
SPAN	138	VALUE	73	129	139
SPAN	139	EXPERIMENT:current_exp	74	43	51
SPAN	140	VALUE	74	68	83
SPAN	141	MATERIAL	76	91	100
SPAN	142	EXPERIMENT:current_exp	76	104	114
SPAN	143	EXPERIMENT:current_exp	78	23	30
SPAN	144	VALUE	78	53	69
SPAN	145	VALUE	78	73	83
SPAN	146	EXPERIMENT:current_exp	78	122	128
SPAN	147	VALUE	78	134	153
SPAN	148	EXPERIMENT:previous_work	79	62	70
SPAN	149	MATERIAL	79	116	119
SPAN	150	VALUE	79	120	132
SPAN	151	VALUE	79	136	142
SPAN	152	MATERIAL	79	144	147
SPAN	153	VALUE	79	148	159
SPAN	154	VALUE	79	163	169
SPAN	155	MATERIAL	79	179	182
SPAN	156	VALUE	79	183	194
SPAN	157	VALUE	79	198	205
SPAN	158	MATERIAL	79	207	210
SPAN	159	MATERIAL	79	211	214
SPAN	160	VALUE	79	228	240
SPAN	161	VALUE	79	244	251
SPAN	162	MATERIAL	79	275	278
SPAN	163	VALUE	79	279	291
SPAN	164	VALUE	79	295	301
SPAN	165	MATERIAL	79	358	378
SPAN	166	MATERIAL	79	380	384
