SPAN	1	DEVICE	4	9	13
SPAN	2	MATERIAL	4	32	43
SPAN	3	EXPERIMENT:general_info	4	80	88
SPAN	4	DEVICE	4	93	97
SPAN	5	DEVICE	4	98	102
SPAN	6	DEVICE	6	48	52
SPAN	7	DEVICE	6	53	57
SPAN	8	MATERIAL	6	109	115
SPAN	9	EXPERIMENT:current_exp	6	174	181
SPAN	10	EXPERIMENT:current_exp	7	61	67
SPAN	11	DEVICE	8	83	88
SPAN	12	EXPERIMENT:current_exp	8	155	167
SPAN	13	EXPERIMENT:current_exp	9	12	17
SPAN	14	MATERIAL	9	23	29
SPAN	15	MATERIAL	9	53	60
SPAN	16	MATERIAL	9	98	102
SPAN	17	MATERIAL	11	17	28
SPAN	18	DEVICE	11	46	67
SPAN	19	DEVICE	11	69	72
SPAN	20	EXPERIMENT:general_info	11	107	115
SPAN	21	DEVICE	11	130	134
SPAN	22	MATERIAL	12	54	65
SPAN	23	DEVICE	12	76	81
SPAN	24	MATERIAL	12	91	120
SPAN	25	MATERIAL	12	122	126
SPAN	26	MATERIAL	12	133	163
SPAN	27	MATERIAL	12	165	170
SPAN	28	MATERIAL	12	180	230
SPAN	29	MATERIAL	12	241	250
SPAN	30	EXPERIMENT:general_info	12	265	277
SPAN	31	DEVICE	22	47	51
SPAN	32	MATERIAL	22	63	70
SPAN	33	MATERIAL	22	81	101
SPAN	34	MATERIAL	22	147	173
SPAN	35	EXPERIMENT:general_info	22	178	182
SPAN	36	MATERIAL	22	221	231
SPAN	37	MATERIAL	22	261	272
SPAN	38	DEVICE	26	58	61
SPAN	39	MATERIAL	26	80	89
SPAN	40	VALUE	26	120	126
SPAN	41	MATERIAL	26	134	141
SPAN	42	MATERIAL	26	146	152
SPAN	43	EXPERIMENT:current_exp	26	171	176
SPAN	44	EXPERIMENT:current_exp	27	11	19
SPAN	45	MATERIAL	27	60	62
SPAN	46	DEVICE	29	28	32
SPAN	47	MATERIAL	29	97	99
SPAN	48	MATERIAL	29	118	120
SPAN	49	EXPERIMENT:current_exp	29	148	153
SPAN	50	MATERIAL	29	214	221
SPAN	51	MATERIAL	29	258	264
SPAN	52	MATERIAL	31	38	45
SPAN	53	MATERIAL	35	7	13
SPAN	54	MATERIAL	35	49	55
SPAN	55	EXPERIMENT:current_exp	35	67	75
SPAN	56	VALUE	35	101	112
SPAN	57	MATERIAL	35	160	167
SPAN	58	VALUE	35	179	187
SPAN	59	VALUE	35	217	226
SPAN	60	MATERIAL	35	267	274
SPAN	61	VALUE	35	298	305
SPAN	62	MATERIAL	35	429	435
SPAN	63	VALUE	35	582	592
SPAN	64	VALUE	35	596	607
SPAN	65	DEVICE	62	122	126
SPAN	66	MATERIAL	62	263	287
SPAN	67	MATERIAL	62	289	293
SPAN	68	MATERIAL	64	144	145
SPAN	69	MATERIAL	64	146	150
SPAN	70	MATERIAL	64	152	158
SPAN	71	MATERIAL	64	160	165
SPAN	72	MATERIAL	64	167	194
SPAN	73	EXPERIMENT:current_exp	64	200	208
SPAN	74	MATERIAL	67	21	25
SPAN	75	EXPERIMENT:current_exp	67	37	42
SPAN	76	MATERIAL	69	52	56
SPAN	77	EXPERIMENT:current_exp	69	58	65
SPAN	78	VALUE	71	30	41
SPAN	79	EXPERIMENT:current_exp	71	47	55
SPAN	80	DEVICE	71	64	68
SPAN	81	MATERIAL	71	76	79
SPAN	82	EXPERIMENT:current_exp	74	9	14
SPAN	83	DEVICE	74	30	34
SPAN	84	VALUE	74	71	77
SPAN	85	VALUE	74	82	88
SPAN	86	MATERIAL	75	74	78
SPAN	87	EXPERIMENT:current_exp	75	80	82
SPAN	88	MATERIAL	75	120	124
SPAN	89	EXPERIMENT:current_exp	76	70	80
SPAN	90	MATERIAL	76	95	96
SPAN	91	VALUE	76	100	106
SPAN	92	VALUE	76	111	122
SPAN	93	MATERIAL	80	67	71
SPAN	94	MATERIAL	80	75	79
SPAN	95	VALUE	80	152	163
SPAN	96	MATERIAL	81	11	12
SPAN	97	MATERIAL	81	17	18
SPAN	98	EXPERIMENT:current_exp	81	19	25
SPAN	99	VALUE	81	57	68
SPAN	100	VALUE	81	72	78
SPAN	101	MATERIAL	82	5	6
SPAN	102	EXPERIMENT:current_exp	82	7	14
SPAN	103	VALUE	82	38	44
SPAN	104	VALUE	83	17	22
SPAN	105	MATERIAL	83	44	45
SPAN	106	EXPERIMENT:current_exp	83	46	55
SPAN	107	VALUE	83	56	61
SPAN	108	EXPERIMENT:current_exp	84	39	42
SPAN	109	VALUE	84	43	54
SPAN	110	VALUE	84	58	74
SPAN	111	MATERIAL	85	40	41
SPAN	112	EXPERIMENT:current_exp	85	42	51
SPAN	113	VALUE	85	194	210
SPAN	114	VALUE	87	6	11
SPAN	115	VALUE	87	48	59
SPAN	116	VALUE	87	63	69
SPAN	117	EXPERIMENT:current_exp	87	83	91
SPAN	118	EXPERIMENT:current_exp	87	121	130
SPAN	119	VALUE	87	164	170
SPAN	120	EXPERIMENT:current_exp	88	35	38
SPAN	121	VALUE	88	44	49
SPAN	122	VALUE	88	55	61
SPAN	123	EXPERIMENT:current_exp	89	31	34
SPAN	124	VALUE	89	35	51
SPAN	125	VALUE	89	97	103
SPAN	126	MATERIAL	95	24	28
SPAN	127	MATERIAL	95	29	41
SPAN	128	VALUE	95	62	67
SPAN	129	EXPERIMENT:general_info	95	78	82
SPAN	130	DEVICE	95	102	105
SPAN	131	EXPERIMENT:current_exp	96	15	24
SPAN	132	VALUE	96	29	35
SPAN	133	MATERIAL	96	36	45
SPAN	134	EXPERIMENT:current_exp	96	74	81
SPAN	135	VALUE	96	85	90
SPAN	136	MATERIAL	96	91	95
SPAN	137	MATERIAL	97	10	14
SPAN	138	VALUE	97	219	224
SPAN	139	EXPERIMENT:future_work	97	240	251
SPAN	140	MATERIAL	102	4	54
SPAN	141	MATERIAL	102	56	60
SPAN	142	MATERIAL	102	63	82
SPAN	143	MATERIAL	102	83	86
SPAN	144	MATERIAL	102	92	111
SPAN	145	MATERIAL	102	112	115
SPAN	146	EXPERIMENT:current_exp	103	16	20
SPAN	147	VALUE	103	78	90
SPAN	148	EXPERIMENT:current_exp	104	9	17
SPAN	149	MATERIAL	104	81	87
SPAN	150	MATERIAL	104	104	109
SPAN	151	MATERIAL	110	39	43
SPAN	152	MATERIAL	110	53	72
SPAN	153	MATERIAL	110	74	77
SPAN	154	EXPERIMENT:current_exp	110	91	95
SPAN	155	VALUE	111	35	45
SPAN	156	EXPERIMENT:current_exp	111	72	84
SPAN	157	VALUE	112	55	65
SPAN	158	MATERIAL	114	111	115
SPAN	159	DEVICE	114	122	126
SPAN	160	VALUE	115	120	129
SPAN	161	EXPERIMENT:current_exp	116	12	20
SPAN	162	MATERIAL	169	41	52
SPAN	163	DEVICE	169	86	90
SPAN	164	DEVICE	169	95	99
SPAN	165	EXPERIMENT:current_exp	169	124	132
SPAN	166	MATERIAL	169	172	179
SPAN	167	MATERIAL	169	200	206
SPAN	168	MATERIAL	170	54	57
SPAN	169	MATERIAL	172	2	6
EXPERIMENT	1	3
	device	1
	support_material	2
	device	4
	device	5
EXPERIMENT	2	9
	device	6
	device	7
	anode_material	8
EXPERIMENT	3	12
	device	11
EXPERIMENT	4	13
	anode_material	14
	interlayer_material	16
EXPERIMENT	5	20
	support_material	17
	device	19
	device	21
EXPERIMENT	6	30
	support_material	22
	device	23
	electrolyte_material	24
	electrolyte_material	26
	electrolyte_material	28
EXPERIMENT	7	35
	device	31
	anode_material	32
	electrolyte_material	36
EXPERIMENT	8	43
	device	38
	support_material	39
	anode_material	41
	anode_material	42
EXPERIMENT	9	44
	fuel_used	45
EXPERIMENT	10	49
	device	46
	fuel_used	47
	fuel_used	48
	anode_material	50
	anode_material	51
EXPERIMENT	11	55
	anode_material	53
EXPERIMENT	12	73
	interlayer_material	69
	interlayer_material	70
	interlayer_material	72
EXPERIMENT	13	75
	interlayer_material	74
EXPERIMENT	14	77
	interlayer_material	76
EXPERIMENT	15	79
	resistance	78
	device	80
	interlayer_material	81
EXPERIMENT	16	82
	device	83
	working_temperature	84
	working_temperature	85
EXPERIMENT	17	87
	interlayer_material	86
EXPERIMENT	18	89
	interlayer_material	90
	working_temperature	91
	resistance	92
EXPERIMENT	19	98
	interlayer_material	96
	interlayer_material	97
	current_density	99
	working_temperature	100
EXPERIMENT	20	102
	interlayer_material	101
	voltage	103
EXPERIMENT	21	106
	time_of_operation	104
	interlayer_material	105
	voltage	107
EXPERIMENT	22	108
	degradation_rate	109
	degradation_rate	110
EXPERIMENT	23	112
	interlayer_material	111
	degradation_rate	113
EXPERIMENT	24	117
	current_density	115
	working_temperature	116
EXPERIMENT	25	118
	working_temperature	119
EXPERIMENT	26	120
	voltage	121
	time_of_operation	122
EXPERIMENT	27	123
	degradation_rate	124
	working_temperature	125
EXPERIMENT	28	129
	electrolyte_material	126
	support_material	127
	device	130
EXPERIMENT	29	131
	support_material	133
EXPERIMENT	30	134
	electrolyte_material	136
EXPERIMENT	31	139
	support_material	137
EXPERIMENT	32	146
	working_temperature	147
EXPERIMENT	33	148
	interlayer_material	150
EXPERIMENT	34	165
	support_material	162
	anode_material	167
LINK	experiment_variation	10	9
LINK	experiment_variation	12	10
LINK	same_experiment	12	13
LINK	experiment_variation	30	20
LINK	thickness	39	40
LINK	same_experiment	82	87
LINK	same_experiment	87	89
LINK	experiment_variation	102	98
LINK	same_experiment	102	106
LINK	experiment_variation	112	108
LINK	same_experiment	106	108
LINK	same_experiment	112	117
LINK	same_experiment	117	118
LINK	same_experiment	120	123
LINK	thickness	126	128
LINK	thickness	133	132
LINK	same_experiment	131	134
LINK	thickness	136	135
LINK	thickness	137	138
LINK	coreference	18	19
LINK	coreference	24	25
LINK	coreference	26	27
LINK	coreference	28	29
LINK	coreference	33	34
LINK	coreference	66	67
LINK	coreference	69	68
LINK	coreference	71	72
LINK	coreference	86	90
LINK	coreference	140	141
LINK	coreference	142	143
LINK	coreference	144	145
LINK	coreference	152	153
