SPAN	1	MATERIAL	2	105	120
SPAN	2	MATERIAL	2	121	125
SPAN	3	MATERIAL	5	123	133
SPAN	4	EXPERIMENT:current_exp	5	168	180
SPAN	5	VALUE	5	184	194
SPAN	6	EXPERIMENT:current_exp	6	39	48
SPAN	7	MATERIAL	6	58	72
SPAN	8	VALUE	6	74	80
SPAN	9	EXPERIMENT:current_exp	7	40	51
SPAN	10	MATERIAL	7	61	75
SPAN	11	VALUE	7	77	83
SPAN	12	MATERIAL	8	13	17
SPAN	13	EXPERIMENT:current_exp	8	136	140
SPAN	14	DEVICE	8	163	185
SPAN	15	DEVICE	8	187	192
SPAN	16	MATERIAL	9	62	82
SPAN	17	MATERIAL	9	84	87
SPAN	18	EXPERIMENT:general_info	9	98	102
SPAN	19	DEVICE	11	9	14
SPAN	20	MATERIAL	11	21	24
SPAN	21	EXPERIMENT:general_info	11	57	60
SPAN	22	VALUE	11	83	94
SPAN	23	EXPERIMENT:previous_work	14	28	33
SPAN	24	MATERIAL	14	70	73
SPAN	25	VALUE	14	143	158
SPAN	26	VALUE	14	162	168
SPAN	27	EXPERIMENT:previous_work	15	13	21
SPAN	28	MATERIAL	15	31	38
SPAN	29	MATERIAL	15	40	60
SPAN	30	EXPERIMENT:previous_work	15	112	115
SPAN	31	MATERIAL	15	170	173
SPAN	32	VALUE	15	177	187
SPAN	33	MATERIAL	16	22	30
SPAN	34	MATERIAL	16	32	38
SPAN	35	MATERIAL	16	40	44
SPAN	36	MATERIAL	16	56	61
SPAN	37	EXPERIMENT:general_info	16	83	87
SPAN	38	DEVICE	16	112	121
SPAN	39	EXPERIMENT:current_exp	32	143	149
SPAN	40	VALUE	32	213	223
SPAN	41	EXPERIMENT:current_exp	53	35	43
SPAN	42	MATERIAL	53	52	56
SPAN	43	VALUE	53	68	74
SPAN	44	MATERIAL	53	77	81
SPAN	45	VALUE	53	93	100
SPAN	46	MATERIAL	53	107	111
SPAN	47	VALUE	53	123	130
SPAN	48	VALUE	53	138	155
SPAN	49	VALUE	53	157	174
SPAN	50	VALUE	53	180	197
SPAN	51	VALUE	53	201	207
SPAN	52	MATERIAL	55	37	41
SPAN	53	VALUE	55	53	59
SPAN	54	MATERIAL	55	77	81
SPAN	55	VALUE	55	93	100
SPAN	56	MATERIAL	55	138	142
SPAN	57	VALUE	55	154	161
SPAN	58	MATERIAL	70	43	57
SPAN	59	EXPERIMENT:current_exp	70	133	139
SPAN	60	VALUE	70	143	149
SPAN	61	EXPERIMENT:current_exp	73	40	42
SPAN	62	VALUE	73	43	50
SPAN	63	MATERIAL	76	4	6
SPAN	64	MATERIAL	76	7	9
SPAN	65	DEVICE	76	10	19
SPAN	66	EXPERIMENT:current_exp	76	52	58
SPAN	67	VALUE	76	62	68
SPAN	68	MATERIAL	76	77	91
SPAN	69	VALUE	76	93	99
SPAN	70	EXPERIMENT:current_exp	77	10	14
SPAN	71	MATERIAL	77	24	38
SPAN	72	VALUE	77	40	47
SPAN	73	EXPERIMENT:current_exp	77	48	55
SPAN	74	VALUE	77	85	91
SPAN	75	MATERIAL	78	33	47
SPAN	76	VALUE	78	49	55
SPAN	77	EXPERIMENT:current_exp	78	57	59
SPAN	78	VALUE	78	60	72
SPAN	79	VALUE	78	86	92
SPAN	80	VALUE	78	97	103
SPAN	81	EXPERIMENT:general_info	79	39	47
SPAN	82	MATERIAL	79	48	55
SPAN	83	DEVICE	79	76	85
SPAN	84	VALUE	79	91	106
SPAN	85	VALUE	79	110	120
SPAN	86	MATERIAL	86	33	47
SPAN	87	VALUE	86	49	55
SPAN	88	EXPERIMENT:current_exp	86	57	59
SPAN	89	VALUE	86	60	72
SPAN	90	VALUE	86	86	92
SPAN	91	VALUE	86	97	103
EXPERIMENT	1	4
	electrolyte_material	3
	working_temperature	5
EXPERIMENT	2	6
	electrolyte_material	7
	working_temperature	8
EXPERIMENT	3	9
	electrolyte_material	10
	working_temperature	11
EXPERIMENT	4	13
	electrolyte_material	12
	device	14
EXPERIMENT	5	18
	electrolyte_material	16
EXPERIMENT	6	21
	device	19
	electrolyte_material	20
	working_temperature	22
EXPERIMENT	7	23
	electrolyte_material	24
	power_density	25
	working_temperature	26
EXPERIMENT	8	27
	electrolyte_material	28
	working_temperature	32
EXPERIMENT	9	37
	device	38
EXPERIMENT	10	39
	working_temperature	40
EXPERIMENT	11	41
	electrolyte_material	42
	electrolyte_material	44
	electrolyte_material	46
	conductivity	48
	conductivity	49
	conductivity	50
	working_temperature	51
EXPERIMENT	12	59
	electrolyte_material	58
	working_temperature	60
EXPERIMENT	13	61
	open_circuit_voltage	62
EXPERIMENT	14	66
	fuel_used	63
	fuel_used	64
	device	65
	working_temperature	67
	electrolyte_material	68
EXPERIMENT	15	70
	electrolyte_material	71
EXPERIMENT	16	73
	open_circuit_voltage	74
EXPERIMENT	17	77
	electrolyte_material	75
	power_density	78
	working_temperature	80
EXPERIMENT	18	81
	support_material	82
	device	83
	power_density	84
	working_temperature	85
EXPERIMENT	19	88
	electrolyte_material	86
	power_density	89
	working_temperature	91
LINK	same_experiment	4	6
LINK	same_experiment	6	9
LINK	same_experiment	27	30
LINK	same_experiment	59	61
LINK	same_experiment	66	70
LINK	same_experiment	70	73
LINK	same_experiment	73	77
LINK	thickness	75	79
LINK	thickness	86	90
LINK	coreference	1	2
LINK	coreference	14	15
LINK	coreference	16	17
