1	1	0	13
1	2	14	17
1	3	18	27
1	4	28	30
1	5	31	38
1	6	38	39
1	7	39	44
1	8	45	51
1	9	52	61
1	10	62	73
1	11	74	77
1	12	78	82
1	13	82	83
1	14	83	94
1	15	95	99
1	16	100	105
1	17	106	119
1	18	120	123
1	19	124	133
1	20	134	136
1	21	137	144
1	22	144	145
1	23	145	150
1	24	151	157
1	25	158	167
1	26	168	179
1	27	180	183
1	28	184	188
1	29	188	189
1	30	189	200
1	31	201	205
1	32	206	211
1	33	212	229
1	34	230	245
1	35	246	276
1	36	277	351
1	37	352	396
1	38	397	404
1	39	405	412
1	40	413	415
1	41	416	426
1	42	427	438
1	43	438	439
1	44	440	445
1	45	446	456
1	46	456	457
1	47	458	465
1	48	466	469
1	49	469	470
1	50	471	482
1	51	482	483
1	52	484	489
1	53	490	495
1	54	495	496
1	55	497	505
1	56	506	508
1	57	509	514
1	58	515	532
1	59	533	539
1	60	540	549
1	61	550	558
1	62	559	565
1	63	565	566
1	64	567	572
1	65	573	582
1	66	583	585
1	67	586	593
1	68	594	597
1	69	598	608
1	70	609	610
1	71	610	614
1	72	614	615
1	73	615	616
1	74	617	618
1	75	618	619
1	76	620	630
1	77	631	637
1	78	637	638
1	79	639	650
1	80	650	651
1	81	652	657
1	82	658	663
1	83	663	664
1	84	665	673
1	85	674	676
1	86	677	682
1	87	683	697
1	88	698	705
1	89	706	709
1	90	710	721
1	91	721	722
1	92	723	728
1	93	729	739
1	94	740	742
1	95	743	750
1	96	751	754
1	97	755	765
1	98	766	767
1	99	767	770
1	100	770	771
1	101	771	772
1	102	773	777
1	103	778	784
1	104	784	785
1	105	786	791
1	106	792	797
1	107	797	798
1	108	799	807
1	109	808	810
1	110	811	816
1	111	817	823
1	112	823	824
1	113	824	840
1	114	840	841
1	115	841	852
1	116	853	858
1	117	859	861
1	118	862	870
1	119	871	874
1	120	875	879
1	121	880	889
1	122	890	902
1	123	903	904
1	124	904	905
1	125	905	908
1	126	909	910
1	127	910	911
1	128	911	912
1	129	913	915
