1	1	0	1
1	2	2	6
1	3	6	7
1	4	7	17
1	5	18	24
1	6	24	25
1	7	25	33
1	8	34	37
1	9	38	43
1	10	43	44
1	11	44	50
1	12	51	58
1	13	59	69
1	14	70	75
1	15	76	79
1	16	80	86
1	17	87	98
1	18	99	104
1	19	105	110
1	20	111	115
1	21	116	121
1	22	122	123
1	23	124	128
1	24	128	129
1	25	129	139
1	26	140	146
1	27	146	147
1	28	147	155
1	29	156	159
1	30	160	165
1	31	165	166
1	32	166	172
1	33	173	180
1	34	181	191
1	35	192	197
1	36	198	201
1	37	202	208
1	38	209	220
1	39	221	226
1	40	227	232
1	41	233	237
1	42	238	243
1	43	244	289
1	44	290	297
1	45	298	300
1	46	301	310
1	47	311	322
1	48	322	323
1	49	324	329
1	50	330	336
1	51	337	347
1	52	347	348
1	53	349	354
1	54	355	361
1	55	361	362
1	56	363	368
1	57	369	373
1	58	374	384
1	59	385	388
1	60	389	397
1	61	398	408
1	62	409	411
1	63	412	425
1	64	426	436
1	65	437	439
1	66	440	447
1	67	447	448
1	68	449	457
1	69	457	458
1	70	459	467
1	71	468	477
1	72	478	480
1	73	481	488
1	74	488	489
1	75	490	498
1	76	498	499
1	77	500	507
1	78	508	516
1	79	516	517
1	80	518	523
1	81	524	533
1	82	534	538
1	83	539	543
1	84	544	550
1	85	550	551
1	86	552	562
1	87	563	565
1	88	566	576
1	89	577	588
1	90	588	589
1	91	590	598
1	92	599	605
1	93	606	608
1	94	609	614
1	95	614	615
1	96	616	622
1	97	623	625
1	98	626	631
1	99	631	632
1	100	633	636
1	101	637	644
1	102	644	645
1	103	646	652
1	104	653	654
1	105	655	666
1	106	666	667
1	107	668	676
1	108	677	685
1	109	686	693
1	110	694	696
1	111	697	703
1	112	703	704
1	113	705	714
1	114	714	715
1	115	716	718
1	116	719	722
1	117	723	726
1	118	726	727
1	119	728	734
1	120	735	741
1	121	741	742
1	122	742	764
1	123	764	765
1	124	765	774
1	125	775	780
1	126	781	792
1	127	793	795
1	128	796	807
1	129	808	815
1	130	816	821
1	131	822	827
1	132	828	837
1	133	838	840
1	134	841	842
1	135	843	846
1	136	847	851
1	137	852	855
1	138	856	862
1	139	863	874
1	140	875	880
1	141	881	886
1	142	887	891
1	143	892	897
1	144	898	899
1	145	899	904
1	146	904	905
1	147	905	906
2	1	0	7
2	2	8	18
2	3	19	24
2	4	25	32
2	5	33	43
2	6	43	44
2	7	44	54
2	8	55	61
2	9	62	73
2	10	74	85
2	11	86	92
2	12	93	102
2	13	103	107
2	14	107	108
2	15	109	118
2	16	119	129
2	17	130	142
2	18	142	143
2	19	144	147
2	20	148	152
2	21	153	159
2	22	160	167
2	23	168	176
2	24	177	185
2	25	185	186
2	26	187	192
2	27	193	195
2	28	196	202
2	29	203	210
2	30	211	220
2	31	221	223
2	32	224	229
2	33	230	240
2	34	241	244
2	35	245	251
2	36	251	252
2	37	252	257
2	38	258	262
2	39	263	269
2	40	270	279
2	41	280	281
2	42	281	284
2	43	284	285
2	44	286	292
2	45	293	296
2	46	297	303
2	47	304	313
2	48	314	317
2	49	318	324
2	50	325	332
2	51	333	335
2	52	336	342
2	53	343	349
2	54	349	350
3	1	0	4
3	2	5	7
3	3	8	14
3	4	15	16
3	5	17	23
3	6	23	24
3	7	24	28
3	8	29	35
3	9	36	45
3	10	46	53
3	11	54	64
3	12	64	65
3	13	66	91
3	14	92	93
3	15	94	95
3	16	96	97
3	17	97	101
3	18	101	102
3	19	102	103
3	20	104	107
3	21	108	112
3	22	113	118
3	23	118	119
3	24	120	123
3	25	124	128
3	26	129	134
3	27	135	140
3	28	141	143
3	29	144	155
3	30	156	167
3	31	168	172
3	32	173	177
3	33	178	188
3	34	189	196
3	35	197	201
3	36	202	208
3	37	209	217
3	38	218	221
3	39	222	228
3	40	229	238
3	41	239	241
3	42	242	253
3	43	254	259
3	44	259	260
4	1	0	2
4	2	3	6
4	3	7	8
4	4	8	9
4	5	9	10
4	6	11	14
4	7	15	22
4	8	23	27
4	9	28	34
4	10	35	39
4	11	40	50
4	12	51	63
4	13	64	66
4	14	67	71
4	15	72	73
4	16	74	78
4	17	79	81
4	18	82	83
4	19	83	84
4	20	85	87
4	21	88	91
4	22	92	96
4	23	97	102
4	24	103	112
4	25	113	115
4	26	116	120
4	27	121	124
4	28	125	129
4	29	130	131
4	30	132	136
4	31	137	142
4	32	143	145
4	33	146	149
4	34	150	153
4	35	154	156
4	36	157	161
4	37	161	162
4	38	163	175
4	39	175	176
5	1	0	3
5	2	4	8
5	3	9	17
5	4	18	19
5	5	20	24
5	6	25	31
5	7	32	43
5	8	44	49
5	9	50	51
5	10	52	60
5	11	61	68
5	12	69	73
5	13	74	76
5	14	77	80
5	15	81	82
5	16	83	87
5	17	87	88
6	1	0	2
6	2	3	6
6	3	7	11
6	4	12	21
6	5	21	22
6	6	23	27
6	7	28	30
6	8	31	34
6	9	35	42
6	10	43	54
6	11	55	57
6	12	58	65
6	13	66	72
6	14	73	81
6	15	82	84
6	16	85	92
6	17	92	93
7	1	0	2
7	2	3	11
7	3	11	12
7	4	13	16
7	5	17	22
7	6	23	25
7	7	26	38
7	8	39	45
7	9	46	48
7	10	49	56
7	11	57	61
7	12	62	65
7	13	66	77
7	14	78	88
7	15	88	89
7	16	90	100
7	17	101	105
7	18	106	108
7	19	109	111
7	20	112	113
7	21	114	122
7	22	123	131
7	23	132	141
7	24	142	145
7	25	146	150
7	26	150	151
7	27	151	161
7	28	162	166
7	29	167	172
7	30	172	173
8	1	0	5
8	2	6	11
