1	1	0	1
1	2	2	12
1	3	13	18
1	4	19	23
1	5	24	28
1	6	29	43
1	7	44	46
1	8	47	51
1	9	52	55
1	10	56	59
1	11	60	68
1	12	69	79
1	13	80	83
1	14	84	87
1	15	88	90
1	16	91	100
1	17	101	104
1	18	105	110
1	19	111	116
1	20	117	121
1	21	122	127
1	22	128	129
1	23	130	140
1	24	141	146
1	25	147	151
1	26	152	156
1	27	157	171
1	28	172	174
1	29	175	179
1	30	180	183
1	31	184	187
1	32	188	196
1	33	197	207
1	34	208	211
1	35	212	215
1	36	216	218
1	37	219	228
1	38	229	232
1	39	233	238
1	40	239	244
1	41	245	249
1	42	250	255
1	43	256	274
1	44	275	311
1	45	312	319
1	46	320	322
1	47	323	334
1	48	334	335
1	49	336	346
1	50	347	349
1	51	350	357
1	52	357	358
1	53	359	367
1	54	368	371
1	55	372	375
1	56	375	376
1	57	377	379
1	58	380	391
1	59	392	394
1	60	395	403
1	61	404	407
1	62	408	415
1	63	416	427
1	64	427	428
1	65	429	439
1	66	440	442
1	67	443	454
1	68	454	455
1	69	456	463
1	70	464	466
1	71	467	470
1	72	470	471
1	73	472	474
1	74	475	486
1	75	487	489
1	76	490	498
1	77	499	510
1	78	510	511
1	79	512	518
1	80	519	529
1	81	529	530
1	82	531	538
1	83	538	539
1	84	540	548
1	85	549	553
1	86	553	554
1	87	555	564
1	88	565	573
1	89	573	574
1	90	574	587
1	91	588	593
1	92	594	603
1	93	604	613
1	94	614	619
1	95	620	627
1	96	628	632
1	97	633	647
1	98	648	650
1	99	651	655
1	100	656	665
1	101	666	669
1	102	670	678
1	103	679	690
1	104	691	694
1	105	695	697
1	106	698	702
1	107	703	709
1	108	710	713
1	109	714	719
1	110	720	725
1	111	726	730
1	112	731	736
1	113	737	738
1	114	738	743
1	115	743	744
1	116	745	748
1	117	749	754
1	118	755	760
1	119	761	773
1	120	774	779
1	121	780	781
1	122	781	786
1	123	786	787
1	124	787	788
2	1	0	2
2	2	3	7
2	3	8	13
2	4	13	14
2	5	15	17
2	6	18	30
2	7	31	33
2	8	33	34
2	9	34	39
2	10	40	56
2	11	57	64
2	12	65	69
2	13	70	73
2	14	74	83
2	15	84	94
2	16	95	100
2	17	101	122
2	18	123	124
2	19	124	128
2	20	128	129
2	21	130	138
2	22	139	140
2	23	141	153
2	24	154	156
2	25	157	159
2	26	160	168
2	27	169	171
2	28	172	177
2	29	178	180
2	30	181	184
2	31	185	186
2	32	186	187
2	33	188	190
2	34	191	194
2	35	195	198
2	36	199	200
2	37	200	201
2	38	201	203
2	39	203	204
2	40	204	206
2	41	207	219
2	42	219	220
3	1	0	2
3	2	3	5
3	3	6	14
3	4	15	19
3	5	20	23
3	6	24	28
3	7	29	41
3	8	42	44
3	9	45	46
3	10	46	47
3	11	47	49
3	12	49	50
3	13	50	52
3	14	53	55
3	15	56	63
3	16	64	66
3	17	67	70
3	18	71	79
3	19	80	82
3	20	83	84
3	21	84	86
3	22	87	91
3	23	92	97
3	24	97	98
3	25	99	101
3	26	102	110
3	27	111	113
3	28	114	115
3	29	116	124
3	30	125	135
3	31	135	136
4	1	0	2
4	2	3	6
4	3	7	11
4	4	12	14
4	5	15	18
4	6	19	28
4	7	28	29
4	8	30	33
4	9	34	46
4	10	47	49
4	11	50	71
4	12	72	74
4	13	75	76
4	14	77	85
4	15	86	96
4	16	97	99
4	17	100	103
4	18	104	111
4	19	112	114
4	20	115	118
4	21	119	127
4	22	128	134
4	23	135	140
4	24	141	145
4	25	146	153
4	26	154	155
4	27	156	160
4	28	161	173
4	29	174	176
4	30	177	180
4	31	180	181
5	1	0	4
5	2	5	9
5	3	10	21
5	4	22	27
5	5	28	49
5	6	50	52
5	7	53	56
5	8	57	62
5	9	62	63
5	10	64	84
5	11	85	87
5	12	88	91
5	13	92	103
5	14	104	107
5	15	108	124
5	16	125	127
5	17	128	131
5	18	132	139
5	19	140	148
5	20	149	150
5	21	151	156
5	22	157	164
5	23	165	167
5	24	168	171
5	25	172	178
5	26	179	181
5	27	182	185
5	28	186	187
