1	1	0	5
1	2	6	15
1	3	16	28
1	4	29	31
1	5	32	57
1	6	58	65
1	7	66	71
1	8	72	77
1	9	78	84
1	10	85	88
1	11	89	101
1	12	102	113
1	13	114	119
1	14	120	125
1	15	126	130
1	16	131	136
1	17	137	142
1	18	143	152
1	19	153	165
1	20	166	168
1	21	169	194
1	22	195	202
1	23	203	208
1	24	209	214
1	25	215	221
1	26	222	225
1	27	226	238
1	28	239	250
1	29	251	256
1	30	257	262
1	31	263	267
1	32	268	273
1	33	274	279
1	34	279	280
1	35	280	281
1	36	281	282
1	37	282	291
1	38	291	292
1	39	292	352
1	40	353	359
1	41	360	362
1	42	363	371
1	43	372	375
1	44	376	384
1	45	385	396
1	46	396	397
1	47	398	404
1	48	405	411
1	49	412	419
1	50	419	420
1	51	421	426
1	52	427	437
1	53	438	441
1	54	442	452
1	55	453	456
1	56	457	468
1	57	469	472
1	58	473	483
1	59	484	486
1	60	487	496
1	61	497	499
1	62	500	503
1	63	504	515
1	64	515	516
1	65	517	523
1	66	524	530
1	67	530	531
1	68	532	537
1	69	537	538
1	70	539	549
1	71	549	550
1	72	550	557
1	73	558	559
1	74	559	563
1	75	563	564
1	76	564	565
1	77	566	571
1	78	571	572
1	79	572	583
1	80	584	585
1	81	585	589
1	82	589	590
1	83	590	591
1	84	592	597
1	85	597	598
1	86	598	609
1	87	610	611
1	88	611	614
1	89	614	615
1	90	615	616
2	1	0	15
2	2	15	16
2	3	17	29
2	4	29	30
2	5	30	37
2	6	37	38
2	7	39	43
2	8	43	44
2	9	45	61
2	10	61	62
2	11	63	66
2	12	66	67
2	13	68	84
2	14	85	89
2	15	90	92
2	16	93	97
2	17	98	103
2	18	103	104
2	19	105	126
2	20	127	134
2	21	135	139
2	22	140	151
2	23	152	154
2	24	155	158
2	25	159	162
2	26	162	163
2	27	163	166
2	28	167	173
2	29	173	174
3	1	0	3
3	2	4	12
3	3	13	20
3	4	21	28
3	5	29	32
3	6	33	38
3	7	39	48
3	8	49	60
3	9	61	63
3	10	64	68
3	11	69	76
3	12	77	81
3	13	82	92
3	14	93	95
3	15	96	112
3	16	113	121
3	17	122	125
3	18	126	138
3	19	139	147
3	20	148	159
3	21	160	161
3	22	161	164
3	23	164	165
3	24	165	168
3	25	168	170
3	26	171	179
3	27	180	187
3	28	188	193
3	29	194	199
3	30	200	206
3	31	207	208
3	32	208	218
3	33	218	219
3	34	220	229
3	35	230	242
3	36	243	247
3	37	248	255
3	38	256	262
3	39	263	269
3	40	270	274
3	41	275	283
3	42	284	287
3	43	288	296
3	44	297	299
3	45	300	309
3	46	310	322
3	47	322	323
4	1	0	3
4	2	4	9
4	3	10	21
4	4	22	23
4	5	23	26
4	6	26	27
4	7	28	36
4	8	37	39
4	9	40	43
4	10	44	53
4	11	54	66
4	12	67	71
4	13	72	78
4	14	78	79
5	1	0	3
5	2	4	11
5	3	12	14
5	4	15	24
5	5	25	36
5	6	36	37
5	7	38	44
5	8	45	50
5	9	50	51
5	10	52	56
5	11	57	68
5	12	68	69
5	13	70	73
5	14	74	80
5	15	81	88
5	16	89	97
5	17	98	100
5	18	101	104
5	19	105	119
5	20	120	122
5	21	123	133
5	22	134	143
5	23	144	156
5	24	156	157
5	25	158	162
5	26	163	167
5	27	168	180
5	28	181	183
5	29	184	187
5	30	187	188
5	31	188	191
5	32	192	193
5	33	193	194
5	34	194	195
6	1	0	3
6	2	4	10
6	3	11	13
6	4	14	17
6	5	18	22
6	6	23	24
6	7	25	33
6	8	34	38
6	9	39	48
6	10	49	53
6	11	54	57
6	12	58	65
6	13	65	66
6	14	67	72
6	15	73	74
6	16	74	77
6	17	78	79
6	18	79	80
6	19	80	81
6	20	82	84
6	21	85	91
6	22	92	93
6	23	94	98
6	24	99	104
6	25	105	114
6	26	114	115
7	1	0	3
7	2	4	10
7	3	11	24
7	4	25	34
7	5	35	39
7	6	40	51
7	7	52	56
7	8	57	60
7	9	61	68
7	10	68	69
7	11	70	75
7	12	76	77
7	13	77	80
7	14	81	82
7	15	82	83
7	16	83	84
7	17	85	94
7	18	95	106
7	19	107	109
7	20	110	111
7	21	112	116
7	22	117	123
7	23	124	127
7	24	128	138
7	25	139	146
7	26	147	158
7	27	159	163
7	28	164	168
7	29	169	177
7	30	178	181
7	31	181	182
7	32	182	185
7	33	186	197
7	34	198	199
7	35	199	200
8	1	0	12
8	2	13	17
8	3	17	18
8	4	18	23
8	5	24	36
8	6	37	42
8	7	42	43
8	8	44	48
8	9	49	53
8	10	54	59
8	11	60	68
8	12	69	76
8	13	76	77
8	14	78	81
8	15	82	91
8	16	92	97
8	17	98	103
8	18	104	114
8	19	114	115
8	20	116	119
8	21	120	124
8	22	125	128
8	23	129	135
8	24	136	140
8	25	141	143
8	26	144	150
8	27	151	158
8	28	159	162
8	29	163	168
8	30	169	174
8	31	175	179
8	32	180	185
8	33	186	187
8	34	187	192
8	35	192	193
8	36	194	203
8	37	204	207
8	38	208	210
8	39	211	216
8	40	217	221
8	41	222	232
8	42	233	241
8	43	242	245
8	44	246	250
8	45	251	256
8	46	257	266
8	47	267	274
8	48	274	275
9	1	0	6
9	2	7	10
9	3	11	15
9	4	16	23
9	5	23	24
9	6	25	35
9	7	36	44
9	8	45	58
9	9	59	61
9	10	62	66
9	11	66	67
9	12	67	77
9	13	78	82
9	14	83	84
9	15	84	87
9	16	87	88
9	17	89	92
9	18	93	97
9	19	98	102
9	20	103	108
9	21	108	109
10	1	0	3
10	2	4	11
10	3	11	12
10	4	13	19
10	5	20	22
10	6	23	26
10	7	27	39
10	8	40	43
10	9	44	53
10	10	54	56
10	11	57	66
10	12	67	77
10	13	78	80
10	14	81	84
10	15	85	95
10	16	96	99
10	17	100	114
10	18	115	117
10	19	118	121
10	20	122	129
10	21	130	141
10	22	142	144
10	23	145	148
10	24	149	152
10	25	152	153
10	26	153	156
10	27	157	163
10	28	164	167
10	29	167	168
11	1	0	7
11	2	7	8
11	3	9	14
11	4	15	20
11	5	21	24
11	6	25	27
11	7	28	39
11	8	40	48
11	9	49	56
11	10	57	60
11	11	61	63
11	12	64	68
11	13	69	81
11	14	82	83
11	15	83	86
11	16	86	87
11	17	87	91
11	18	92	93
11	19	93	94
11	20	94	95
11	21	95	96
12	1	0	9
12	2	9	10
12	3	11	22
12	4	23	27
12	5	28	35
12	6	36	38
12	7	39	42
12	8	43	47
12	9	48	50
12	10	51	56
12	11	57	60
12	12	61	70
12	13	71	82
12	14	83	85
12	15	86	89
12	16	89	90
13	1	0	3
13	2	4	12
13	3	13	15
13	4	16	18
13	5	19	22
13	6	23	26
13	7	27	32
13	8	32	33
13	9	34	37
13	10	38	41
13	11	42	47
13	12	48	51
13	13	52	54
13	14	55	57
13	15	58	67
13	16	68	77
13	17	78	90
13	18	90	91
13	19	92	97
13	20	98	101
13	21	102	106
13	22	107	110
13	23	111	119
13	24	120	130
13	25	131	133
13	26	134	138
13	27	139	148
13	28	149	162
13	29	162	163
14	1	0	1
14	2	2	5
14	3	6	14
14	4	15	22
14	5	23	27
14	6	28	33
14	7	34	38
14	8	39	42
14	9	43	47
14	10	48	52
14	11	53	57
14	12	58	63
14	13	64	69
14	14	70	73
14	15	74	76
14	16	77	85
14	17	86	98
14	18	99	108
14	19	109	116
14	20	117	122
14	21	123	129
14	22	130	139
14	23	140	142
14	24	143	146
14	25	146	147
14	26	147	150
14	27	151	158
14	28	159	161
14	29	162	165
14	30	166	167
14	31	167	168
14	32	169	179
14	33	179	180
15	1	0	5
15	2	6	8
15	3	9	12
15	4	13	21
15	5	22	26
15	6	27	30
15	7	31	34
15	8	34	35
15	9	35	38
15	10	39	40
15	11	40	48
15	12	49	54
15	13	55	60
15	14	60	61
15	15	62	71
15	16	72	83
15	17	84	88
15	18	89	90
15	19	91	97
15	20	98	103
15	21	104	107
15	22	107	108
15	23	108	111
15	24	112	115
15	25	116	117
15	26	118	124
15	27	125	135
15	28	136	148
15	29	149	153
15	30	154	160
15	31	161	169
15	32	170	173
15	33	174	176
15	34	177	180
15	35	180	181
15	36	181	184
15	37	185	186
15	38	186	187
15	39	188	191
15	40	191	192
16	1	0	2
16	2	3	5
16	3	6	10
16	4	11	16
16	5	17	21
16	6	22	30
16	7	30	31
16	8	32	38
16	9	38	39
16	10	40	44
16	11	44	45
16	12	46	49
16	13	50	55
16	14	56	61
16	15	62	69
16	16	70	73
16	17	74	82
16	18	83	87
16	19	88	90
16	20	91	98
16	21	99	108
16	22	109	111
16	23	112	116
16	24	117	121
16	25	122	129
16	26	130	143
16	27	143	144
17	1	0	2
17	2	3	6
17	3	7	9
17	4	10	18
17	5	19	23
17	6	24	29
17	7	30	38
17	8	39	42
17	9	43	50
17	10	51	56
17	11	57	62
17	12	63	69
17	13	69	70
17	14	71	73
17	15	74	75
17	16	76	85
17	17	86	89
17	18	89	90
17	19	91	93
17	20	94	98
17	21	99	101
17	22	102	111
17	23	112	124
17	24	125	129
17	25	130	138
17	26	139	142
17	27	143	152
17	28	152	153
17	29	154	164
17	30	164	165
17	31	166	169
17	32	170	176
17	33	177	186
17	34	187	195
17	35	195	196
17	36	197	202
17	37	203	205
17	38	206	217
17	39	217	218
18	1	0	2
18	2	3	7
18	3	8	13
18	4	13	14
18	5	15	20
18	6	21	30
18	7	31	43
18	8	44	46
18	9	47	72
18	10	73	80
18	11	81	86
18	12	87	92
18	13	93	99
18	14	100	104
18	15	105	116
18	16	116	117
19	1	0	3
19	2	4	14
19	3	14	15
19	4	16	25
19	5	25	26
19	6	27	30
19	7	31	43
19	8	44	55
19	9	56	71
19	10	72	82
19	11	83	85
19	12	86	89
19	13	90	99
19	14	100	112
19	15	113	117
19	16	118	130
19	17	131	133
19	18	134	135
19	19	136	143
19	20	144	146
19	21	147	155
19	22	156	157
19	23	157	158
20	1	0	12
20	2	13	15
20	3	16	25
20	4	26	37
20	5	38	59
20	6	60	71
20	7	72	75
20	8	76	77
20	9	78	81
20	10	81	82
20	11	82	85
20	12	86	92
20	13	93	98
20	14	99	105
20	15	106	110
20	16	111	113
20	17	114	115
20	18	116	125
20	19	126	131
20	20	132	134
20	21	135	143
20	22	144	154
20	23	155	159
20	24	159	160
21	1	0	3
21	2	4	7
21	3	8	16
21	4	17	21
21	5	22	25
21	6	26	36
21	7	36	37
21	8	37	42
21	9	42	43
22	1	0	7
22	2	7	8
22	3	9	13
22	4	14	17
22	5	18	27
22	6	28	30
22	7	31	37
22	8	38	42
22	9	43	46
22	10	47	60
22	11	61	64
22	12	65	74
22	13	75	79
22	14	80	89
22	15	90	95
22	16	95	96
23	1	0	3
23	2	4	12
23	3	13	16
23	4	17	21
23	5	22	27
23	6	28	32
23	7	33	39
23	8	40	44
23	9	45	48
23	10	49	54
23	11	55	58
23	12	59	69
23	13	70	72
23	14	73	75
23	15	76	77
23	16	77	78
23	17	79	81
23	18	82	85
23	19	86	87
23	20	88	91
23	21	91	92
24	1	0	5
24	2	6	14
24	3	15	18
24	4	19	25
24	5	26	35
24	6	35	36
24	7	37	40
24	8	41	49
24	9	50	53
24	10	54	57
24	11	58	66
24	12	67	69
24	13	70	73
24	14	74	75
24	15	75	76
24	16	76	77
24	17	78	82
24	18	83	84
24	19	84	85
24	20	86	89
24	21	90	94
24	22	95	96
24	23	96	97
24	24	98	101
24	25	102	103
24	26	104	105
24	27	105	106
24	28	107	119
24	29	119	120
24	30	121	123
24	31	124	127
24	32	128	149
24	33	150	156
24	34	156	157
25	1	0	3
25	2	4	7
25	3	8	15
25	4	16	21
25	5	22	27
25	6	28	34
25	7	35	38
25	8	39	43
25	9	44	46
25	10	47	48
25	11	49	58
25	12	59	62
25	13	63	65
25	14	66	70
25	15	71	80
25	16	80	81
26	1	0	3
