1	0	0	252
2	0	253	501
3	0	502	703
4	0	704	1043
5	0	1044	1354
6	0	1355	1519
7	0	1520	1687
8	0	1688	1820
9	0	1821	1910
10	0	1911	2591
11	0	2592	2810
12	0	2811	2943
13	0	2944	3321
14	0	3322	4200
15	0	4201	4367
16	0	4368	4507
17	0	4508	4640
18	0	4641	4846
19	0	4847	5042
20	0	5043	5207
21	0	5208	5325
22	0	5326	5587
23	0	5588	6121
24	0	6122	6335
25	0	6336	6998
26	0	6999	7191
27	0	7192	7364
28	0	7365	7561
29	0	7562	7934
30	0	7935	8640
31	0	8641	8814
32	0	8815	9048
33	0	9049	9279
34	0	9280	9751
35	0	9752	10600
36	0	10601	11252
37	0	11253	11620
38	0	11621	11796
39	0	11797	11862
40	0	11863	12048
41	0	12049	12089
42	0	12090	12134
43	0	12135	12455
44	0	12456	12562
45	0	12563	14283
46	0	14284	14501
47	0	14502	14866
48	0	14867	15242
49	0	15243	15429
50	0	15430	15608
51	0	15609	15669
52	0	15670	16401
53	0	16402	16464
54	0	16465	16507
55	0	16508	16642
56	0	16643	17016
57	0	17017	17159
58	0	17160	17329
59	0	17330	17433
60	0	17434	17585
61	0	17586	17711
62	0	17712	17814
63	0	17815	17854
64	0	17855	17898
65	0	17899	18135
66	0	18136	18535
67	0	18536	18626
68	0	18627	18802
69	0	18803	19041
70	0	19042	19426
71	0	19427	19949
72	0	19950	20417
73	0	20418	21396
74	0	21397	21611
75	0	21612	21936
76	0	21937	22224
77	0	22225	22798
78	0	22799	22906
79	0	22907	23187
80	0	23188	23329
81	0	23330	23737
82	0	23738	24794
83	0	24795	25577
84	0	25578	26130
85	0	26131	26379
86	0	26380	26910
87	0	26911	26978
88	0	26979	27033
89	0	27034	27073
90	0	27074	27118
91	0	27119	27446
92	0	27447	27588
93	0	27589	27759
94	0	27760	28176
95	0	28177	28340
96	0	28341	28493
97	0	28494	28664
98	0	28665	28851
99	0	28852	29094
100	0	29095	29283
101	0	29284	29435
102	0	29436	29605
103	0	29606	29848
104	0	29849	29924
105	0	29925	30337
106	0	30338	30530
107	0	30531	30829
108	0	30830	30922
109	0	30923	31043
110	0	31044	31259
111	0	31260	31452
112	0	31453	31632
113	0	31633	31819
114	0	31820	32041
115	0	32042	32197
116	0	32198	32428
117	0	32429	32607
118	0	32608	33140
119	0	33141	33515
120	0	33516	34032
121	0	34033	34210
122	0	34211	34387
123	0	34388	34526
124	0	34527	34920
125	0	34921	35257
126	0	35258	35598
127	0	35599	36870
128	0	36871	37086
129	0	37087	37532
130	0	37533	38394
131	0	38395	39134
132	0	39135	39247
133	0	39248	39611
134	0	39612	39685
135	0	39686	40016
136	1	40017	40395
137	0	40396	40565
138	1	40566	40945
139	0	40946	41052
140	0	41053	41397
141	0	41398	41552
142	1	41553	41886
143	0	41887	41993
144	1	41994	42617
145	0	42618	43028
146	0	43029	43277
147	0	43278	43461
148	0	43462	43554
149	1	43555	44131
150	1	44132	44754
151	0	44755	44796
152	0	44797	44841
153	1	44842	45564
154	0	45565	45750
155	0	45751	46207
156	0	46208	46498
157	0	46499	46607
158	0	46608	46793
159	0	46794	47250
160	0	47251	49943
161	0	49944	50153
162	0	50154	50284
163	0	50285	50927
164	0	50928	51274
165	0	51275	51733
166	0	51734	52300
167	0	52301	52389
168	0	52390	52663
169	0	52664	52844
170	0	52845	53015
171	0	53016	53070
172	0	53071	53904
173	0	53905	54136
174	0	54137	54678
175	0	54679	55223
176	0	55224	55540
177	0	55541	56761
178	0	56762	56893
179	0	56894	57028
180	0	57029	57212
181	0	57213	57363
182	0	57364	58086
183	0	58087	58229
184	0	58230	58431
185	0	58432	58796
186	0	58797	59130
187	0	59131	59306
188	0	59307	59742
189	0	59743	59937
190	0	59938	60250
191	0	60251	60410
192	0	60411	60738
193	0	60739	60952
194	0	60953	61016
195	0	61017	61195
196	0	61196	61381
197	0	61382	61594
198	0	61595	62089
199	0	62090	62509
200	0	62510	62651
201	0	62652	62757
202	0	62758	62993
203	0	62994	63490
204	0	63491	63692
205	0	63693	64103
206	0	64104	64109
