1	0	0	257
2	1	258	751
3	0	752	880
4	1	881	1088
5	0	1089	1267
6	0	1268	1452
7	0	1453	1816
8	0	1817	2016
9	0	2017	2264
10	0	2265	2322
11	0	2323	2433
12	0	2434	2748
13	0	2749	2858
14	0	2859	3019
15	1	3020	3190
16	1	3191	3431
17	0	3432	3546
18	0	3547	3740
19	0	3741	3950
20	0	3951	4191
21	0	4192	4443
22	0	4444	4633
23	0	4634	4740
24	0	4741	4920
25	1	4921	5170
26	0	5171	5366
27	0	5367	5531
28	0	5532	5653
29	0	5654	5822
30	0	5823	5937
31	0	5938	6077
32	0	6078	6214
33	0	6215	6504
34	0	6505	6570
35	0	6571	6632
36	0	6633	6981
37	0	6982	7060
38	0	7061	7296
39	0	7297	7375
40	0	7376	7432
41	0	7433	7584
42	0	7585	7666
43	0	7667	7856
44	0	7857	7987
45	0	7988	8092
46	0	8093	8189
47	0	8190	8384
48	0	8385	8500
49	0	8501	8737
50	0	8738	8866
51	0	8867	8998
52	0	8999	9145
53	0	9146	9249
54	0	9250	9460
55	0	9461	9597
56	0	9598	9775
57	0	9776	9868
58	0	9869	9985
59	0	9986	10078
60	0	10079	10179
61	0	10180	10229
62	0	10230	10331
63	0	10332	10498
64	0	10499	10669
65	0	10670	10852
66	0	10853	10963
67	0	10964	11139
68	0	11140	11166
69	0	11167	11269
70	0	11270	11353
71	0	11354	11404
72	0	11405	11487
73	0	11488	11577
74	0	11578	11690
75	0	11691	11739
76	0	11740	11999
77	0	12000	12069
78	0	12070	12256
79	0	12257	12373
80	0	12374	12571
81	0	12572	12771
82	0	12772	12850
83	0	12851	13020
84	0	13021	13111
85	0	13112	13493
86	0	13494	13633
87	0	13634	13873
88	0	13874	14105
89	0	14106	14232
90	0	14233	14278
91	0	14279	14365
92	0	14366	14501
93	0	14502	14642
94	0	14643	14734
95	0	14735	14850
96	0	14851	14942
97	0	14943	15063
98	0	15064	15245
99	0	15246	15347
100	0	15348	15495
101	0	15496	15764
102	0	15765	15863
103	0	15864	15983
104	0	15984	16085
105	0	16086	16227
106	0	16228	16414
107	0	16415	16550
108	0	16551	16845
109	0	16846	17022
110	0	17023	17255
111	0	17256	17533
112	0	17534	17688
113	0	17689	17768
114	0	17769	17901
115	0	17902	18048
116	0	18049	18130
117	0	18131	18215
118	0	18216	18375
119	0	18376	18562
120	0	18563	18756
121	0	18757	18957
122	0	18958	19058
123	0	19059	19248
124	0	19249	19468
125	0	19469	19608
126	0	19609	19720
127	0	19721	19792
128	0	19793	19947
129	0	19948	20074
130	0	20075	20304
131	0	20305	20484
132	0	20485	20630
133	0	20631	20773
134	0	20774	20944
135	0	20945	21095
136	0	21096	21394
137	0	21395	21509
138	1	21510	21711
139	0	21712	21965
140	0	21966	22159
141	0	22160	22224
142	1	22225	22521
143	0	22522	22693
144	1	22694	22782
145	0	22783	22914
146	1	22915	23003
147	0	23004	23078
148	1	23079	23246
149	0	23247	23514
150	0	23515	23721
151	0	23722	24099
152	0	24100	24200
153	0	24201	24323
154	1	24324	24551
155	1	24552	24760
156	0	24761	24960
157	0	24961	25301
158	0	25302	25423
159	1	25424	25607
160	1	25608	25742
161	0	25743	26029
162	0	26030	26213
163	0	26214	26341
164	1	26342	26442
